Line,1,2,Total
Sum,680.87445,-687267.56,-686586.7
t1,0.0,-394.18138616006945,-394.18138616006945
t2,0.0,-433.7320027102383,-433.7320027102383
t3,0.0,-454.0143701718424,-454.0143701718424
t4,0.0,-462.12731715648437,-462.12731715648437
t5,0.0,-454.01437017184253,-454.01437017184253
t6,0.0,-423.59081897943605,-423.59081897943605
t7,0.0,-366.80019008694427,-366.80019008694427
t8,0.0,-305.9530877021487,-305.9530877021487
t9,0.0,-302.9905843495937,-302.9905843495937
t10,0.0,-302.3430018573165,-302.3430018573165
t11,0.0,-307.4668716075036,-307.4668716075036
t12,0.0,-324.25571981780047,-324.25571981780047
t13,0.0,-323.5390910047101,-323.5390910047101
t14,0.0,-312.3792895379155,-312.3792895379155
t15,0.0,-304.85048350681205,-304.85048350681205
t16,0.0,-269.268398375359,-269.268398375359
t17,0.0,-155.56210696866935,-155.56210696866935
t18,0.0,-12.872877881951176,-12.872877881951176
t19,0.0,-11.858759508870799,-11.858759508870799
t20,0.0,-40.25407395511672,-40.25407395511672
t21,0.0,-98.05882122068871,-98.05882122068871
t22,0.0,-193.38594829021244,-193.38594829021244
t23,0.0,-298.8542590905707,-298.8542590905707
t24,0.0,-405.3366882639922,-405.3366882639922
t25,0.0,-482.40968461808825,-482.40968461808825
t26,0.0,-521.960301168217,-521.960301168217
t27,0.0,-537.1720767644202,-537.1720767644202
t28,0.0,-536.1579583913397,-536.1579583913397
t29,0.0,-503.7061704527729,-503.7061704527729
t30,0.0,-403.30845151783205,-403.30845151783205
t31,0.0,-218.73890761723393,-218.73890761723393
t32,0.0,-116.31295193613285,-116.31295193613285
t33,0.0,-143.9197953450588,-143.9197953450588
t34,0.0,-179.57795192831964,-179.57795192831964
t35,0.0,-180.63293139579355,-180.63293139579355
t36,0.0,-158.2082875003826,-158.2082875003826
t37,0.0,-152.4868750466335,-152.4868750466335
t38,0.0,-160.91448813869926,-160.91448813869926
t39,0.0,-165.92579811967784,-165.92579811967784
t40,0.0,-130.74108563139706,-130.74108563139706
t41,0.0,-44.310547447437784,-44.310547447437784
t42,0.0,57.20044018066862,57.20044018066862
t43,0.0,42.72097507016107,42.72097507016107
t44,0.0,-9.830522762710709,-9.830522762710709
t45,0.0,-85.88940074372638,-85.88940074372638
t46,0.0,-196.4283034094696,-196.4283034094696
t47,0.0,-335.3625205214581,-335.3625205214581
t48,0.0,-460.09908041032395,-460.09908041032395
t49,0.0,-541.2285502567408,-541.2285502567408
t50,0.0,-591.9344689107511,-591.9344689107511
t51,0.0,-616.2733098646756,-616.2733098646756
t52,0.0,-622.3580201031846,-622.3580201031846
t53,0.0,-593.9627056569116,-593.9627056569116
t54,0.0,-500.66381533353234,-500.66381533353234
t55,0.0,-315.0801530598537,-315.0801530598537
t56,0.0,-212.6541973787244,-212.6541973787244
t57,0.0,-247.3058299438622,-247.3058299438622
t58,0.0,-312.49022362482145,-312.49022362482145
t59,0.0,-338.1515957232857,-338.1515957232857
t60,0.0,-351.6997825778784,-351.6997825778784
t61,0.0,-372.95652879513665,-372.95652879513665
t62,0.0,-390.2123821529975,-390.2123821529975
t63,0.0,-385.2482292695766,-385.2482292695766
t64,0.0,-352.7222852667076,-352.7222852667076
t65,0.0,-231.008578233665,-231.008578233665
t66,0.0,-59.5223230436408,-59.5223230436408
t67,0.0,-58.50820467056073,-58.50820467056073
t68,0.0,-96.03058447448751,-96.03058447448751
t69,0.0,-155.8635684862606,-155.8635684862606
t70,0.0,-255.24716904812107,-255.24716904812107
t71,0.0,-377.9554921908266,-377.9554921908266
t72,0.0,-494.5791050950503,-494.5791050950503
t73,0.0,-568.6097463299062,-568.6097463299062
t74,0.0,-606.132126133874,-606.132126133874
t75,0.0,-623.3721384762376,-623.3721384762376
t76,0.0,-622.3580201031573,-622.3580201031573
t77,0.0,-590.9203505376707,-590.9203505376707
