,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1999,28060.798380926655,3455.977164144657,-1621.8281875992225,0,-0.0,0.0,0.0,0,0,-30186
t2000,28447.91047664566,11795.03688082643,-0.0,0,-0.0,0.0,0.0,0,0,-40534
t2001,37697.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-49813
t2002,41862.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-53978
t2003,52222.411425525155,2210.5359319469335,-0.0,0,-0.0,0.0,0.0,0,0,-54724
t2004,59742.34073240857,0.0,-4816.393374936479,0,-0.0,0.0,0.0,0,0,-55217
t2005,61916.040551644604,0.0,-6645.09319417251,0,-0.0,0.0,0.0,0,0,-55562
t2006,64082.49106432059,0.0,-8320.5437068485,0,-0.0,0.0,0.0,0,0,-56053
t2007,64867.74680381824,0.0,-8465.799446346151,0,-0.0,0.0,0.0,0,0,-56693
t2008,64089.85624735759,0.0,-7257.9088898854925,0,-0.0,0.0,0.0,0,0,-57123
t2009,64790.67909807623,0.0,-7399.731740604125,0,-0.0,0.0,0.0,0,0,-57682
t2010,62235.500360874874,0.0,-3751.5530034027856,0,-0.0,0.0,0.0,0,0,-58775
t2011,57016.28988972601,6751.365278658329,-5072.707810912242,0,-0.0,0.0,0.0,0,0,-58986
t2012,49451.88272518165,9627.568860930507,-2196.504228640064,0,-0.0,0.0,0.0,0,0,-57174
t2013,42155.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-54271
t2014,36703.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-48819
t2015,31666.86203724066,5616.085320231431,-0.0,0,-0.0,0.0,0.0,0,0,-37574
t2016,26869.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-27161
t2017,30328.476360262655,0.0,-10854.52900279057,0,-0.0,0.0,0.0,0,0,-19765
t2018,26765.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15232
t2019,25870.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-14337
t2020,24423.159608682658,0.0,-6862.212251210571,0,-0.0,0.0,0.0,0,0,-17852
t2021,27066.58589808296,0.0,-3238.6385406108748,0,-0.0,0.0,0.0,0,0,-24119
t2022,32549.65009127466,0.0,-2344.7027338025705,0,-0.0,0.0,0.0,0,0,-30496
t2023,34209.36501726601,3662.5823402060705,-0.0,0,-0.0,0.0,0.0,0,0,-38163
t2024,35558.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-47674
t2025,45084.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57200
t2026,49313.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-61429
t2027,61170.76818831469,602.1791691573962,-0.0,0,-0.0,0.0,0.0,0,0,-62064
t2028,68078.18779360276,0.0,-5653.240436130667,0,-0.0,0.0,0.0,0,0,-62716
t2029,71667.5771713891,0.0,-8841.629813917001,0,-0.0,0.0,0.0,0,0,-63117
t2030,72464.9862718547,0.0,-9201.038914382607,0,-0.0,0.0,0.0,0,0,-63555
t2031,73063.48586503715,0.0,-9364.53850756505,0,-0.0,0.0,0.0,0,0,-63990
t2032,72270.69654666894,0.0,-8592.749189196837,0,-0.0,0.0,0.0,0,0,-63969
t2033,64616.02570849186,0.0,-820.0783510197668,0,-0.0,0.0,0.0,0,0,-64087
t2034,69001.9008528159,0.0,-4474.953495343812,0,-0.0,0.0,0.0,0,0,-64818
t2035,64146.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64438
t2036,57097.58681351883,4597.360543953258,-0.0,0,-0.0,0.0,0.0,0,0,-61986
t2037,46235.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-58351
t2038,40141.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-52257
t2039,28563.47330249131,11491.474054980781,-0.0,0,-0.0,0.0,0.0,0,0,-40346
t2040,29413.947357472083,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29705
t2041,26922.098804812973,0.0,-5169.1514473408815,0,-0.0,0.0,0.0,0,0,-22044
t2042,29333.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-17800
t2043,28639.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-17106
t2044,32239.898853996656,0.0,-11620.951496524573,0,-0.0,0.0,0.0,0,0,-20910
t2045,32706.231112860656,0.0,-6089.28375538857,0,-0.0,0.0,0.0,0,0,-26908
t2046,33056.64318663266,0.0,-420.69582916057203,0,-0.0,0.0,0.0,0,0,-32927
t2047,33791.60599677566,5860.341360696433,-0.0,0,-0.0,0.0,0.0,0,0,-39943
t2048,36856.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-48972
t2049,45841.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57957
t2050,51384.45411923449,10228.493238237606,-0.0,0,-0.0,0.0,0.0,0,0,-61904
t2051,62486.19250231315,0.0,-526.2451448410579,0,-0.0,0.0,0.0,0,0,-62251
t2052,68453.32480833659,445.4138905934715,-6541.791341457971,0,-0.0,0.0,0.0,0,0,-62648
t2053,71382.15395591407,1555.4332455643032,-10268.639844006268,0,-0.0,0.0,0.0,0,0,-62960
t2054,71087.26578570103,0.0,-8053.318428228953,0,-0.0,0.0,0.0,0,0,-63325
t2055,64382.61858523729,0.0,-1107.671227765204,0,-0.0,0.0,0.0,0,0,-63566
t2056,70137.09595996354,0.0,-7014.148602491468,0,-0.0,0.0,0.0,0,0,-63414
t2057,70066.25244713693,0.0,-6794.305089664827,0,-0.0,0.0,0.0,0,0,-63563
t2058,68186.26600686675,0.0,-3998.3186493946587,0,-0.0,0.0,0.0,0,0,-64479
t2059,66091.2077844036,0.0,-2035.2604269315086,0,-0.0,0.0,0.0,0,0,-64347
t2060,56894.25345399603,4787.693903476062,-0.0,0,-0.0,0.0,0.0,0,0,-61973
t2061,46206.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-58322
t2062,40133.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-52249
t2063,31569.713550199656,8785.233807272436,-0.0,0,-0.0,0.0,0.0,0,0,-40646
t2064,31365.68896412082,0.0,-1464.741606648731,0,-0.0,0.0,0.0,0,0,-30192
t2065,30710.99427877782,0.0,-8519.046921305733,0,-0.0,0.0,0.0,0,0,-22483
t2066,29670.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-18137
t2067,28906.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-17373
t2068,29952.68793190866,0.0,-9367.74057443657,0,-0.0,0.0,0.0,0,0,-20876
t2069,30392.500783495656,0.0,-3948.5534260235654,0,-0.0,0.0,0.0,0,0,-26735
t2070,32302.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-32594
t2071,34552.13539244266,4962.811965029436,-0.0,0,-0.0,0.0,0.0,0,0,-39806
t2072,36723.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-48839
t2073,45684.874267901505,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57800
t2074,51183.31233208725,10294.635025384843,-0.0,0,-0.0,0.0,0.0,0,0,-61769
t2075,62242.834237896255,10.11311957581654,-0.0,0,-0.0,0.0,0.0,0,0,-62544
t2076,64500.55291549341,0.0,-1566.6055580213151,0,-0.0,0.0,0.0,0,0,-63225
t2077,68062.17127925732,0.0,-4702.2239217852275,0,-0.0,0.0,0.0,0,0,-63651
t2078,68848.42884771804,0.0,-5351.481490245957,0,-0.0,0.0,0.0,0,0,-63788
t2079,68207.67335042302,0.0,-4463.72599295094,0,-0.0,0.0,0.0,0,0,-64035
t2080,69471.16690279325,0.0,-6064.219545321152,0,-0.0,0.0,0.0,0,0,-63698
t2081,69345.61046639591,0.0,-6132.663108923816,0,-0.0,0.0,0.0,0,0,-63504
t2082,66967.78141496844,0.0,-3143.8340574963504,0,-0.0,0.0,0.0,0,0,-64115
t2083,63549.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63841
t2084,59949.22626264266,1155.7210948294392,-0.0,0,-0.0,0.0,0.0,0,0,-61396
t2085,45672.0007959646,11808.946561507475,-0.0,0,-0.0,0.0,0.0,0,0,-57772
t2086,39549.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-51665
t2087,37196.502104131665,2630.445253340428,-0.0,0,-0.0,0.0,0.0,0,0,-40118
t2088,31141.011811359658,0.0,-3250.0644538875677,0,-0.0,0.0,0.0,0,0,-28182
t2089,30518.02033178866,0.0,-10932.072974316568,0,-0.0,0.0,0.0,0,0,-19877
t2090,26314.56244060916,115.72900321675024,-11708.34408635382,0,-0.0,0.0,0.0,0,0,-15013
t2091,25361.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-13828
t2092,24185.679841142657,0.0,-7319.73248367057,0,-0.0,0.0,0.0,0,0,-17157
t2093,24864.61984114266,0.0,-2050.672483670569,0,-0.0,0.0,0.0,0,0,-23105
t2094,30164.579087627,5420.220679707829,-6403.852409862742,0,-0.0,0.0,0.0,0,0,-29472
t2095,36196.48636167466,668.4609957974337,-0.0,0,-0.0,0.0,0.0,0,0,-37156
t2096,36681.176743871656,10161.770613600438,-0.0,0,-0.0,0.0,0.0,0,0,-47134
t2097,45235.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57351
t2098,54204.97449016965,7789.972867302442,-0.0,0,-0.0,0.0,0.0,0,0,-62286
t2099,62849.947357472105,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63141
t2100,66571.86428111608,0.0,-2984.9169236439825,0,-0.0,0.0,0.0,0,0,-63878
t2101,68477.56544233725,0.0,-4435.618084865166,0,-0.0,0.0,0.0,0,0,-64333
t2102,69348.30631180701,0.0,-5098.35895433491,0,-0.0,0.0,0.0,0,0,-64541
t2103,69851.79731305387,0.0,-5428.849955581776,0,-0.0,0.0,0.0,0,0,-64714
t2104,68228.16828603356,0.0,-4154.220928561457,0,-0.0,0.0,0.0,0,0,-64365
t2105,66396.9401436588,0.0,-2419.9927861866945,0,-0.0,0.0,0.0,0,0,-64268
t2106,65181.904033934996,0.0,-580.9566764629071,0,-0.0,0.0,0.0,0,0,-64892
t2107,64237.94735747211,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64529
t2108,57977.74454413571,3770.2028133363965,-0.0,0,-0.0,0.0,0.0,0,0,-62039
t2109,46329.874267901505,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-58445
t2110,39879.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-51995
t2111,36401.48646646866,3121.460891003432,-0.0,0,-0.0,0.0,0.0,0,0,-39814
t2112,29190.81442261148,0.0,-688.8670651393903,0,-0.0,0.0,0.0,0,0,-28793
t2113,29619.36342132566,0.0,-9037.416063853572,0,-0.0,0.0,0.0,0,0,-20873
t2114,24409.708128042657,1702.656159499999,-10121.416930070573,0,-0.0,0.0,0.0,0,0,-16282
t2115,26793.020447042654,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15260
t2116,29817.24194040366,87.3892533195019,-11736.68383625107,0,-0.0,0.0,0.0,0,0,-18459
t2117,29723.612053700657,0.0,-5654.6646962285695,0,-0.0,0.0,0.0,0,0,-24360
t2118,30409.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-30701
t2119,37420.92743656366,536.0199209084285,-0.0,0,-0.0,0.0,0.0,0,0,-38248
t2120,36885.71023236938,10733.23712510271,-0.0,0,-0.0,0.0,0.0,0,0,-47910
t2121,45501.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57617
t2122,53067.448701286325,8754.498656185766,-0.0,0,-0.0,0.0,0.0,0,0,-62113
t2123,62617.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62909
t2124,64635.297303337786,0.0,-1315.3499458656815,0,-0.0,0.0,0.0,0,0,-63611
t2125,66759.57665651137,0.0,-3173.629299039288,0,-0.0,0.0,0.0,0,0,-63877
t2126,67640.00617037874,0.0,-3891.058812906643,0,-0.0,0.0,0.0,0,0,-64040
t2127,67715.06407574145,0.0,-4044.1167182693584,0,-0.0,0.0,0.0,0,0,-63962
t2128,67606.33342799131,0.0,-4642.3860705192255,0,-0.0,0.0,0.0,0,0,-63255
t2129,67423.917228566,0.0,-5018.969871093914,0,-0.0,0.0,0.0,0,0,-62696
t2130,65716.10322035925,0.0,-3170.1558628871476,0,-0.0,0.0,0.0,0,0,-62837
t2131,62312.49430907525,0.0,-273.54695160315623,0,-0.0,0.0,0.0,0,0,-62330
t2132,59151.67959502019,818.2677624518847,-0.0,0,-0.0,0.0,0.0,0,0,-60261
t2133,45366.874267901534,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57482
t2134,39676.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-51792
t2135,37044.28297911652,5030.664378355573,-0.0,0,-0.0,0.0,0.0,0,0,-42366
t2136,29308.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29600
t2137,25081.41061130109,0.0,-3985.4632538290016,0,-0.0,0.0,0.0,0,0,-21387
t2138,24402.47061130109,2196.774917870784,-9627.298171699787,0,-0.0,0.0,0.0,0,0,-17263
t2139,26766.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15233
t2140,26850.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15317
t2141,28630.545964124656,0.0,-8983.59860665257,0,-0.0,0.0,0.0,0,0,-19938
t2142,28076.10335780596,0.0,-3299.1560003338745,0,-0.0,0.0,0.0,0,0,-25068
t2143,29619.80921258966,3692.138144882431,-0.0,0,-0.0,0.0,0.0,0,0,-33603
t2144,31826.874267901516,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-43942
t2145,42298.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-54414
t2146,46496.1264010207,11749.44702301098,-74.62606655959098,0,-0.0,0.0,0.0,0,0,-58462
t2147,58370.53442369542,710.4129337766677,-0.0,0,-0.0,0.0,0.0,0,0,-59372
t2148,65111.29570549048,0.0,-5439.348348018381,0,-0.0,0.0,0.0,0,0,-59963
t2149,67293.44216360021,0.0,-7330.494806128114,0,-0.0,0.0,0.0,0,0,-60254
t2150,68703.79566663441,1681.1123902041288,-10142.960699366442,0,-0.0,0.0,0.0,0,0,-60533
t2151,69000.16042560455,0.0,-8365.213068132462,0,-0.0,0.0,0.0,0,0,-60926
t2152,68065.58042916829,0.0,-7409.633071696182,0,-0.0,0.0,0.0,0,0,-60947
t2153,60528.947357472105,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60820
t2154,67161.77150952595,0.0,-6565.824152053865,0,-0.0,0.0,0.0,0,0,-60887
t2155,62635.51819463324,0.0,-2310.5708371611395,0,-0.0,0.0,0.0,0,0,-60616
t2156,55310.59505853887,7554.7126942518935,-4269.360395318678,0,-0.0,0.0,0.0,0,0,-58887
t2157,44184.87426790154,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-56300
t2158,38444.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-50560
t2159,31140.38944043166,7661.557917040431,-0.0,0,-0.0,0.0,0.0,0,0,-39093
t2160,25640.390657277945,2812.556700194141,-0.0,0,-0.0,0.0,0.0,0,0,-28744
t2161,24822.20044704266,513.70843100189,-4677.961520572459,0,-0.0,0.0,0.0,0,0,-20949
t2162,24143.26044704266,0.0,-8775.313089570573,0,-0.0,0.0,0.0,0,0,-15659
t2163,23464.320447042657,717.8500000000014,-11106.223089570569,0,-0.0,0.0,0.0,0,0,-13367
t2164,23464.320447042657,1010.8500000000005,-10813.22308957057,0,-0.0,0.0,0.0,0,0,-13953
t2165,28535.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-17002
t2166,24822.20044704266,4597.910000000001,-7226.16308957057,0,-0.0,0.0,0.0,0,0,-22485
t2167,25501.140447042657,8360.940000000002,-3463.1330895705687,0,-0.0,0.0,0.0,0,0,-30690
t2168,28514.874267901516,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-40630
t2169,38290.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-50406
t2170,48826.96808327627,9328.5261818832,-2495.5469076873705,0,-0.0,0.0,0.0,0,0,-55951
t2171,62025.43011358276,3442.7951667299553,-8381.277922840616,0,-0.0,0.0,0.0,0,0,-57378
t2172,51632.676001659565,7093.913633892298,-407.64227807977295,0,-0.0,0.0,0.0,0,0,-58610
t2173,70433.9635987092,345.02842416671956,-11479.044665403851,0,-0.0,0.0,0.0,0,0,-59591
t2174,65001.83168420828,0.0,-4745.884326736185,0,-0.0,0.0,0.0,0,0,-60547
t2175,61165.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61457
t2176,71772.78053936112,0.0,-10026.833181889022,0,-0.0,0.0,0.0,0,0,-62037
t2177,72419.87303774466,0.0,-10484.925680272565,0,-0.0,0.0,0.0,0,0,-62226
t2178,72414.4882107262,0.0,-10211.540853254111,0,-0.0,0.0,0.0,0,0,-62494
t2179,62965.57908762701,5420.220679707829,-6403.852409862742,0,-0.0,0.0,0.0,0,0,-62273
t2180,55799.18584810863,4264.761509363467,-0.0,0,-0.0,0.0,0.0,0,0,-60355
t2181,45145.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57261
t2182,39888.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-52004
t2183,30056.874267901516,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-42172
t2184,29655.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29947
t2185,33253.790854478655,0.0,-11095.843497006574,0,-0.0,0.0,0.0,0,0,-22449
t2186,28607.825468854466,0.0,-8859.878111382377,0,-0.0,0.0,0.0,0,0,-20039
t2187,30252.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-18719
t2188,33841.36426657066,125.32809023600089,-11698.74499933457,0,-0.0,0.0,0.0,0,0,-22559
t2189,33509.70830799366,0.0,-3617.760950521573,0,-0.0,0.0,0.0,0,0,-30183
t2190,38796.08144712766,470.8659103444297,-0.0,0,-0.0,0.0,0.0,0,0,-39558
t2191,37958.43035123157,8079.517006240527,-0.0,0,-0.0,0.0,0.0,0,0,-46329
t2192,39096.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-51212
t2193,47825.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-59941
t2194,57308.41521464078,6770.532142831307,-0.0,0,-0.0,0.0,0.0,0,0,-64370
t2195,65198.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65490
t2196,69625.68596366998,0.0,-3515.738606197885,0,-0.0,0.0,0.0,0,0,-66401
t2197,71831.52889435385,0.0,-5235.581536881744,0,-0.0,0.0,0.0,0,0,-66887
t2198,71501.41600951676,0.0,-4573.468652044679,0,-0.0,0.0,0.0,0,0,-67219
t2199,72478.06679137348,0.0,-5436.119433901395,0,-0.0,0.0,0.0,0,0,-67333
t2200,71235.71752564848,0.0,-4607.770168176385,0,-0.0,0.0,0.0,0,0,-66919
t2201,70455.32735947828,0.0,-4418.380002006184,0,-0.0,0.0,0.0,0,0,-66328
t2202,69234.17169460157,0.0,-2795.2243371294717,0,-0.0,0.0,0.0,0,0,-66730
t2203,65965.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66257
t2204,61737.9940281034,1568.9533293686873,-0.0,0,-0.0,0.0,0.0,0,0,-63598
t2205,50144.055895778736,9221.891461693356,-0.0,0,-0.0,0.0,0.0,0,0,-59657
t2206,40681.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-52797
t2207,36302.10159055066,4037.845766921433,-0.0,0,-0.0,0.0,0.0,0,0,-40631
t2208,29219.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29511
t2209,30174.160258506658,0.0,-9161.212901034569,0,-0.0,0.0,0.0,0,0,-21304
t2210,27884.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16351
t2211,26742.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15209
t2212,28941.254701224658,0.0,-10775.307343752567,0,-0.0,0.0,0.0,0,0,-18457
t2213,28102.330297399847,3878.3450748214054,-7945.728014749166,0,-0.0,0.0,0.0,0,0,-24326
t2214,30466.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-30758
t2215,37997.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-38289
t2216,39421.38481884365,8240.56253862843,-0.0,0,-0.0,0.0,0.0,0,0,-47953
t2217,45899.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-58015
t2218,53758.942788057284,9463.004569414805,-0.0,0,-0.0,0.0,0.0,0,0,-63513
t2219,64255.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64547
t2220,65060.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65352
t2221,65712.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66004
t2222,66058.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66350
t2223,67675.63247774391,0.0,-1546.6851202718108,0,-0.0,0.0,0.0,0,0,-66420
t2224,68509.18712808876,0.0,-2912.239770616668,0,-0.0,0.0,0.0,0,0,-65888
t2225,68783.66743471826,0.0,-3583.7200772461524,0,-0.0,0.0,0.0,0,0,-65491
t2226,67009.77004709544,0.0,-1392.8226896233336,0,-0.0,0.0,0.0,0,0,-65908
t2227,65097.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65389
t2228,62542.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62834
t2229,52526.35787842624,6217.58947904585,-0.0,0,-0.0,0.0,0.0,0,0,-59035
t2230,39972.213585981655,11732.733771490439,-0.0,0,-0.0,0.0,0.0,0,0,-51996
t2231,38759.75020202066,245.197155451428,-0.0,0,-0.0,0.0,0.0,0,0,-39296
t2232,29787.54567815966,0.0,-1894.598320687568,0,-0.0,0.0,0.0,0,0,-28184
t2233,24871.20246710266,0.0,-5005.255109630569,0,-0.0,0.0,0.0,0,0,-20157
t2234,26954.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15421
t2235,25981.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-14448
t2236,28551.18231366252,306.9190666900696,-11517.1540228805,0,-0.0,0.0,0.0,0,0,-17632
t2237,28845.887807679937,3015.566319681364,-8808.506769889207,0,-0.0,0.0,0.0,0,0,-23344
t2238,29468.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29760
t2239,34997.10883277966,2205.838524692427,-0.0,0,-0.0,0.0,0.0,0,0,-37494
t2240,35264.63468243466,11747.312675037438,-0.0,0,-0.0,0.0,0.0,0,0,-47303
t2241,45219.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57335
t2242,54451.304175795725,8194.643181676356,-0.0,0,-0.0,0.0,0.0,0,0,-62937
t2243,63553.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63845
t2244,65042.28230707691,0.0,-725.3349496048222,0,-0.0,0.0,0.0,0,0,-64608
t2245,67020.81762809095,0.0,-2108.870270618847,0,-0.0,0.0,0.0,0,0,-65203
t2246,69306.97312573604,0.0,-4040.0257682639435,0,-0.0,0.0,0.0,0,0,-65558
t2247,68995.10355949053,0.0,-3573.1562020184333,0,-0.0,0.0,0.0,0,0,-65713
t2248,69663.49673991255,0.0,-4703.549382440464,0,-0.0,0.0,0.0,0,0,-65251
t2249,68590.18176934593,0.0,-4175.234411873827,0,-0.0,0.0,0.0,0,0,-64706
t2250,68028.351645917,0.0,-3292.4042884449086,0,-0.0,0.0,0.0,0,0,-65027
t2251,64366.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64658
t2252,62006.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62298
t2253,48291.622136886,10132.325220586092,-0.0,0,-0.0,0.0,0.0,0,0,-58715
t2254,39626.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-51742
t2255,36313.870249238666,2953.077108233432,-0.0,0,-0.0,0.0,0.0,0,0,-39558
t2256,28496.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-28788
t2257,28763.599597272547,0.0,-8044.652239800457,0,-0.0,0.0,0.0,0,0,-21010
t2258,28110.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16577
t2259,27155.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15622
t2260,28563.79959001666,0.0,-10107.852232544572,0,-0.0,0.0,0.0,0,0,-18747
t2261,29218.525413541658,0.0,-5147.5780560695675,0,-0.0,0.0,0.0,0,0,-24362
t2262,30447.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-30739
t2263,36739.66773236601,1294.279625106079,-0.0,0,-0.0,0.0,0.0,0,0,-38325
t2264,36014.76857647166,11340.17878100043,-0.0,0,-0.0,0.0,0.0,0,0,-47646
t2265,45143.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57259
t2266,53261.9831064107,8936.964251061392,-0.0,0,-0.0,0.0,0.0,0,0,-62490
t2267,62636.42652088476,146.5208365873549,-0.0,0,-0.0,0.0,0.0,0,0,-63074
t2268,63221.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63513
t2269,63416.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63708
t2270,64314.9779085506,0.0,-806.0305510784974,0,-0.0,0.0,0.0,0,0,-63800
t2271,65762.92101456242,0.0,-2245.9736570903315,0,-0.0,0.0,0.0,0,0,-63808
t2272,65807.65147770429,0.0,-2790.7041202321975,0,-0.0,0.0,0.0,0,0,-63308
t2273,67253.73236187288,0.0,-4742.785004400803,0,-0.0,0.0,0.0,0,0,-62802
t2274,65402.255066383244,0.0,-2611.3077089111557,0,-0.0,0.0,0.0,0,0,-63082
t2275,62603.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62895
t2276,60614.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60906
t2277,50196.66841326228,7237.278944209815,-0.0,0,-0.0,0.0,0.0,0,0,-57725
t2278,41321.79454975211,9559.152807719984,-0.0,0,-0.0,0.0,0.0,0,0,-51172
t2279,38415.64251294666,568.3048445254278,-0.0,0,-0.0,0.0,0.0,0,0,-39275
t2280,30616.32471190766,0.0,-2082.377354435568,0,-0.0,0.0,0.0,0,0,-28825
t2281,25064.768641750656,0.0,-4067.8212842785706,0,-0.0,0.0,0.0,0,0,-21288
t2282,28449.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16916
t2283,27315.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15782
t2284,28795.482369342655,417.7690388500015,-11406.30405072057,0,-0.0,0.0,0.0,0,0,-18098
t2285,28655.768226380496,2757.1261103310826,-9066.946979239488,0,-0.0,0.0,0.0,0,0,-22637
t2286,29711.69044125066,5224.165002896002,-6599.908086674569,0,-0.0,0.0,0.0,0,0,-28627
t2287,31392.002562590664,7300.944794881432,-0.0,0,-0.0,0.0,0.0,0,0,-38984
