Zone,1
t1,21.2259
t2,19.514400000000002
t3,19.514400000000002
t4,19.514400000000002
t5,19.514400000000002
t6,19.514400000000002
t7,19.514400000000002
t8,23.055765595463136
t9,23.055765595463136
t10,23.055765595463136
t11,23.055765595463136
t12,-0.0
t13,0.0
t14,0.0
t15,0.0
t16,0.0
t17,0.0
t18,0.0
t19,19.0906
t20,31.69169720452
t21,31.69169720452
t22,31.69169720452
t23,31.69169720452
t24,31.69169720452
t25,31.69169720452
t26,31.69169720452
t27,31.69169720452
t28,31.69169720452
t29,31.69169720452
t30,31.69169720452
t31,31.69169720452
t32,31.69169720452
t33,31.69169720452
t34,31.69169720452
t35,31.69169720452
t36,19.514400000000002
t37,19.514400000000002
t38,19.0906
t39,19.0254
t40,19.514400000000002
t41,19.514400000000002
t42,26.69255544934
t43,32.7044744466
t44,32.7044744466
t45,32.7044744466
t46,32.7044744466
t47,32.7044744466
t48,31.69169720452
t49,27.681067171602244
t50,26.952561321030416
t51,26.69255544934
t52,27.212567192720837
t53,27.681067171602244
t54,32.7044744466
t55,32.7044744466
t56,32.7044744466
t57,32.7044744466
t58,32.7044744466
t59,32.7044744466
t60,26.69255544934
t61,26.69255544934
t62,26.69255544934
t63,26.69255544934
t64,26.69255544934
t65,26.69255544934
t66,31.69169720452
t67,32.7044744466
t68,37.44293147982041
t69,37.44293147982041
t70,37.44293147982041
t71,37.44293147982041
t72,32.7044744466
t73,31.69169720452
t74,31.69169720452
t75,31.69169720452
t76,31.69169720452
t77,32.7044744466
t78,51.104532306580005
t79,51.104532306580005
t80,51.104532306580005
t81,51.104532306580005
t82,51.104532306580005
t83,32.7044744466
t84,26.69255544934
t85,26.69255544934
t86,26.69255544934
t87,26.69255544934
t88,26.69255544934
t89,26.69255544934
t90,26.69255544934
t91,32.7044744466
t92,38.63950194541588
t93,38.63950194541588
t94,38.63950194541588
t95,38.63950194541588
t96,32.7044744466
t97,32.7044744466
t98,32.7044744466
t99,32.7044744466
t100,32.7044744466
t101,38.63950194541588
t102,38.63950194541588
t103,38.63950194541588
t104,38.63950194541588
t105,38.63950194541588
t106,38.63950194541588
t107,32.7044744466
t108,20.1012
t109,19.0254
t110,19.0254
t111,19.0254
t112,19.0254
t113,19.0254
t114,19.514400000000002
t115,31.69169720452
t116,31.69169720452
t117,31.69169720452
t118,31.69169720452
t119,31.69169720452
t120,31.69169720452
t121,26.69255544934
t122,26.69255544934
t123,19.514400000000002
t124,26.69255544934
t125,26.69255544934
t126,27.212567192720837
t127,31.69169720452
t128,31.69169720452
t129,31.69169720452
t130,31.69169720452
t131,31.69169720452
t132,18.4223
t133,18.128899999999994
t134,18.128899999999994
t135,18.0963
t136,18.128899999999994
t137,18.128899999999994
t138,18.128899999999994
t139,26.69255544934
t140,30.993561933459358
t141,31.69169720452
t142,30.993561933459358
t143,30.993561933459358
t144,30.993561933459358
t145,26.69255544934
t146,26.232950820480003
t147,26.232950820480003
t148,19.514400000000002
t149,26.232950820480003
t150,26.232950820480003
t151,30.993561933459358
t152,30.993561933459358
t153,31.69169720452
t154,31.69169720452
t155,30.993561933459358
t156,18.0963
t157,18.0963
t158,18.0963
t159,17.6236
t160,18.0963
t161,18.0963
t162,18.0963
t163,21.693413694159997
t164,31.69169720452
t165,31.69169720452
t166,31.69169720452
t167,31.69169720452
t168,31.69169720452
t169,27.212567192720837
t170,26.69255544934
t171,26.69255544934
t172,26.69255544934
t173,26.69255544934
t174,26.69255544934
t175,27.212567192720837
t176,31.53657307341682
t177,31.69169720452
t178,31.69169720452
t179,31.53657307341682
t180,18.4223
t181,18.4223
t182,18.275599999999997
t183,18.0963
t184,18.4223
t185,18.4223
t186,18.4223
t187,27.212567192720837
t188,27.212567192720837
t189,31.69169720452
t190,27.212567192720837
t191,27.212567192720837
t192,19.0906
t193,19.0254
t194,18.72385
t195,18.4223
t196,19.0254
t197,19.0254
t198,26.69255544934
t199,31.69169720452
t200,31.69169720452
t201,32.7044744466
t202,32.7044744466
t203,31.69169720452
t204,26.69255544934
t205,26.69255544934
t206,26.69255544934
t207,26.69255544934
t208,26.69255544934
t209,26.69255544934
t210,26.69255544934
t211,31.69169720452
t212,31.69169720452
t213,31.69169720452
t214,31.69169720452
t215,31.69169720452
t216,21.693413694159997
t217,20.1012
t218,19.514400000000002
t219,19.0254
t220,20.1012
t221,20.1012
t222,27.212567192720837
t223,31.69169720452
t224,31.69169720452
t225,32.7044744466
t226,32.7044744466
t227,31.69169720452
t228,20.525
t229,19.514400000000002
t230,19.514400000000002
t231,19.514400000000002
t232,19.514400000000002
t233,19.514400000000002
t234,20.1012
t235,31.69169720452
t236,31.69169720452
t237,32.7044744466
t238,31.69169720452
t239,31.69169720452
t240,26.232950820480003
t241,19.514400000000002
t242,19.514400000000002
t243,19.0254
t244,19.514400000000002
t245,19.514400000000002
t246,26.69255544934
t247,31.69169720452
t248,31.69169720452
t249,32.7044744466
t250,31.69169720452
t251,31.69169720452
t252,21.693413694159997
t253,19.0254
t254,19.0254
t255,19.0254
t256,19.0254
t257,19.0254
t258,19.0254
t259,27.212567192720837
t260,27.212567192720837
t261,31.69169720452
t262,27.212567192720837
t263,27.212567192720837
t264,19.514400000000002
t265,19.0254
t266,19.0254
t267,18.9439
t268,19.0254
t269,19.0254
t270,26.69255544934
t271,31.69169720452
t272,31.69169720452
t273,32.7044744466
t274,32.7044744466
t275,31.69169720452
t276,26.69255544934
t277,26.69255544934
t278,26.69255544934
t279,26.69255544934
t280,26.69255544934
t281,26.69255544934
t282,26.69255544934
t283,31.69169720452
t284,32.7044744466
t285,32.7044744466
t286,32.7044744466
t287,32.7044744466
t288,31.69169720452
t289,27.212567192720837
t290,27.212567192720837
t291,26.69255544934
t292,27.212567192720837
t293,27.212567192720837
t294,31.69169720452
t295,32.7044744466
t296,32.7044744466
t297,1098.0
t298,396.0
t299,32.7044744466
t300,26.69255544934
t301,26.69255544934
t302,26.69255544934
t303,26.69255544934
t304,26.69255544934
t305,26.69255544934
t306,26.69255544934
t307,31.69169720452
t308,32.7044744466
t309,32.7044744466
t310,32.7044744466
t311,32.7044744466
t312,31.69169720452
t313,27.681067171602244
t314,27.681067171602244
t315,27.212567192720837
t316,27.681067171602244
t317,27.681067171602244
t318,32.7044744466
t319,32.7044744466
t320,32.7044744466
t321,32.7044744466
t322,32.7044744466
t323,32.7044744466
t324,20.1012
t325,19.514400000000002
t326,19.0254
t327,19.0254
t328,19.514400000000002
t329,19.514400000000002
t330,20.525
t331,31.69169720452
t332,31.69169720452
t333,32.7044744466
t334,31.69169720452
t335,31.69169720452
t336,27.212567192720837
t337,26.69255544934
t338,26.69255544934
t339,26.692555449339995
t340,26.69255544934
t341,26.69255544934
t342,26.69255544934
t343,31.69169720452
t344,31.69169720452
t345,31.69169720452
t346,31.69169720452
t347,31.69169720452
t348,19.0254
t349,18.6668
t350,18.4223
t351,18.1778
t352,18.6668
t353,18.6668
t354,19.514400000000002
t355,31.69169720452
t356,31.69169720452
t357,31.69169720452
t358,31.69169720452
t359,31.69169720452
t360,20.525
t361,19.514400000000002
t362,19.514400000000002
t363,19.0254
t364,19.514400000000002
t365,19.514400000000002
t366,21.693413694159997
t367,31.69169720452
t368,31.69169720452
t369,32.7044744466
t370,32.7044744466
t371,31.69169720452
t372,26.69255544934
t373,19.514400000000002
t374,19.514400000000002
t375,19.514400000000002
t376,19.514400000000002
t377,19.514400000000002
t378,19.514400000000002
t379,27.212567192720837
t380,27.212567192720837
t381,31.69169720452
t382,27.212567192720837
t383,27.212567192720837
t384,19.0254
t385,18.4223
t386,18.4223
t387,18.0963
t388,18.4223
t389,18.4223
t390,20.525
t391,31.69169720452
t392,31.69169720452
t393,31.69169720452
t394,31.69169720452
t395,31.69169720452
t396,19.0254
t397,18.9439
t398,18.9439
t399,18.9439
t400,18.9439
t401,18.9439
t402,18.9439
t403,27.212567192720837
t404,31.69169720452
t405,32.7044744466
t406,31.69169720452
t407,31.69169720452
t408,26.69255544934
t409,26.69255544934
t410,26.69255544934
t411,20.525
t412,26.69255544934
t413,26.69255544934
t414,31.69169720452
t415,32.7044744466
t416,32.7044744466
t417,32.7044744466
t418,32.7044744466
t419,32.7044744466
t420,26.69255544934
t421,26.69255544934
t422,26.69255544934
t423,26.69255544934
t424,26.69255544934
t425,26.69255544934
t426,26.69255544934
t427,31.69169720452
t428,31.69169720452
t429,32.7044744466
t430,31.69169720452
t431,31.69169720452
t432,26.69255544934
t433,26.69255544934
t434,26.69255544934
t435,26.69255544934
t436,26.69255544934
t437,26.69255544934
t438,31.69169720452
t439,32.7044744466
t440,32.7044744466
t441,32.7044744466
t442,32.7044744466
t443,32.7044744466
t444,27.212567192720837
t445,27.212567192720837
t446,26.952561321030416
t447,26.69255544934
t448,27.212567192720837
t449,27.212567192720837
t450,27.212567192720837
t451,32.7044744466
t452,32.7044744466
t453,32.7044744466
