Resource,biomass,conventional_hydroelectric,conventional_steam_coal1,conventional_steam_coal2,conventional_steam_coal3,conventional_steam_coal4,conventional_steam_coal5,conventional_steam_coal6,conventional_steam_coal7,conventional_steam_coal8,conventional_steam_coal9,conventional_steam_coal10,conventional_steam_coal11,conventional_steam_coal12,conventional_steam_coal13,conventional_steam_coal14,conventional_steam_coal15,geothermal,hydroelectric_pumped_storage,natural_gas_fired_combined_cycle1,natural_gas_fired_combined_cycle2,natural_gas_fired_combined_cycle3,natural_gas_fired_combined_cycle4,natural_gas_fired_combined_cycle5,natural_gas_fired_combined_cycle6,natural_gas_fired_combustion_turbine1,natural_gas_fired_combustion_turbine2,natural_gas_fired_combustion_turbine3,natural_gas_fired_combustion_turbine4,natural_gas_fired_combustion_turbine5,natural_gas_steam_turbine1,natural_gas_steam_turbine2,nuclear,onshore_wind_turbine,small_hydroelectric,solar_photovoltaic,naturalgas_ccavgcf_mid,naturalgas_ctavgcf_mid,battery_mid,nuclear_mid,naturalgas_ccs100_mid,landbasedwind_ltrg1_mid_40_1,landbasedwind_ltrg1_mid_40_2,landbasedwind_ltrg1_mid_40_3,landbasedwind_ltrg1_mid_40_4,landbasedwind_ltrg1_mid_40_5,landbasedwind_ltrg1_mid_40_6,landbasedwind_ltrg1_mid_40_7,landbasedwind_ltrg1_mid_40_8,landbasedwind_ltrg1_mid_40_9,landbasedwind_ltrg1_mid_40_10,landbasedwind_ltrg1_mid_40_11,landbasedwind_ltrg1_mid_40_12,landbasedwind_ltrg1_mid_40_13,landbasedwind_ltrg1_mid_40_14,landbasedwind_ltrg1_mid_40_15,utilitypv_losangeles_mid_0_2_1,utilitypv_losangeles_mid_0_2_2,utilitypv_losangeles_mid_0_2_3,utilitypv_losangeles_mid_0_2_4,utilitypv_losangeles_mid_0_2_5,utilitypv_losangeles_mid_0_2_6,utilitypv_losangeles_mid_0_2_7,utilitypv_losangeles_mid_0_2_8,utilitypv_losangeles_mid_0_2_9,utilitypv_losangeles_mid_0_2_10,utilitypv_losangeles_mid_0_2_11,utilitypv_losangeles_mid_0_2_12,utilitypv_losangeles_mid_0_2_13,utilitypv_losangeles_mid_0_2_14,utilitypv_losangeles_mid_0_2_15,Total
t9,0.0,85.68675426666687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,1200.012968260471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23842.915510697774
t10,0.0,-592.7203596333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,260.4925750708462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22224.98800360815
t11,0.0,0.35920833999989554,63.26200000000017,0.0,0.0,0.0,226.16400000000021,0.0,1.2180000000000746,179.2560000000003,0.0,0.0,0.0,0.0,85.36200000000008,10.008000000000038,12.0,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,10340.552453374181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33475.39744988482
t12,120.132,0.2728847999997015,830.482,132.552,424.346,0.0,1597.5839999999998,1327.75,348.348,1395.636,672.592,1597.14,0.0,921.024,678.732,326.928,225.75,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44980.5577625412
t13,120.132,339.7562795500003,830.482,132.552,424.346,0.0,1597.5839999999998,1327.75,348.348,1395.636,672.592,1597.14,0.0,921.024,678.732,326.928,225.75,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.6734072169556,0.0,0.0,0.0,0.0,0.0,4305.052360724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52304.76692523216
t14,120.132,-338.8587045099998,830.482,132.552,424.346,0.0,1597.5839999999998,1327.75,348.348,1395.636,672.592,1597.14,0.0,921.024,678.732,326.928,225.75,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.9881758093163,0.0,0.0,281.3594954030568,1072.7000151850084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46379.47385962859
t15,120.132,0.22924449999982244,830.482,132.552,424.346,0.0,1597.5839999999998,1327.75,348.348,1395.636,672.592,1597.14,0.0,921.024,678.732,326.928,225.75,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.1349399039154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47569.649062145116
t16,120.132,677.8302848400003,830.482,132.552,424.346,0.0,1597.5839999999998,1327.75,348.348,1395.636,672.592,1597.14,0.0,921.024,678.732,326.928,225.75,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,11760.737388140202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45594.77946115083
t17,120.132,-0.8500983199996881,830.482,132.552,424.346,0.0,1597.5839999999998,1327.75,348.348,1395.636,672.592,1597.14,0.0,921.024,678.732,326.928,225.75,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,9578.287548940729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42733.64923879136
t18,120.132,678.3590155000002,830.482,132.552,424.346,0.0,1597.5839999999998,1327.75,348.348,1395.636,672.592,1597.14,0.0,921.024,678.732,326.928,225.75,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,6689.632139943765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40524.20294361439
t19,0.0,0.0,767.2199999999999,129.1900394706098,0.0,0.0,226.16400000000021,0.0,347.13,1216.3799999999999,0.0,0.0,0.0,0.0,85.36200000000008,316.91999999999996,12.0,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,143.936,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,4449.785788170636,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37481.65491721182
t20,0.0,-125.22444070666643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,718.9481566562754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,889.9571576341268,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25104.968963154308
t21,0.0,-803.8636702866665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,5026.742226058232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,3572.6128063208635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19592.70636209243
t22,0.0,-124.32275112666684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,10543.261324793093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22216.153573666426
t23,0.0,0.2938746800004992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,1157.6603722868567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24779.24233653743
t24,0.0,0.29688491999922917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,3616.600109568859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27238.18508405943
t25,0.0,0.5068737000005967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,5347.221316510855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28969.016279781426
t26,0.0,169.15692553499957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,6166.2789999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11276.28156980643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29408.93249534143
t27,0.0,-168.52736819499933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,5902.5588266728555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29355.31954804843
t28,0.0,510.94033996500093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,5659.008165613857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29791.23659514943
t29,0.0,-167.68683229499902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,5476.166963122851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28929.768220398422
t30,0.0,-340.5543448899998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,3186.1067850378568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26466.84052971843
t31,0.0,338.96417742999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,9318.702651720429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21454.881829150432
t32,0.0,-339.6009740700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,4495.093013215424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15952.707039145425
t33,0.0,339.6009740700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.805021096432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13770.620995166431
t34,0.0,-338.80097824999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.7744619661426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13650.188483716145
t35,0.0,0.30158841999991637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2561.0,0.0,7682.698,1206.255,1094.853066796819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.262,237.0,0.0,0.0,0.0,0.0,889.9571576341268,0.0,11824.073089570571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25606.39990242152
