,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t133,60836.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61133
t134,60035.600263205226,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60327
t135,60051.600263205226,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60343
t136,61834.60026320521,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62126
t137,63922.79006495197,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64219
t138,64448.790064952016,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64745
t139,64273.790064951965,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64570
t140,62871.790064951965,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63168
t141,60559.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60856
t142,57696.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57993
t143,54683.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54980
t144,50162.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-50459
t145,43849.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-44146
t146,37239.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-37536
t147,32282.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-32579
t148,27288.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-27585
t149,29717.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-30014
t150,36520.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-36817
t151,46066.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-46363
t152,56521.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56818
t153,59050.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-59347
t154,58993.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-59290
t155,58429.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-58726
t156,57493.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57790
t157,56537.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56834
t158,55956.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56253
t159,56210.60026320521,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56502
t160,58226.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-58523
t161,60617.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60914
t162,61287.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61584
t163,61307.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61604
t164,60068.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60365
t165,58102.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-58399
t166,55538.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-55835
t167,52888.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-53185
t168,48897.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-49194
t169,44861.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-45158
t170,39550.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-39847
t171,33262.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33559
t172,31912.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-32209
t173,31792.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-32089
t174,34031.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-34328
t175,43722.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-44019
t176,53910.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54207
t177,57422.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57719
t178,57451.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57748
t179,57372.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57669
t180,57208.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57505
t181,56772.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57069
t182,56455.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56752
t183,57275.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57572
t184,59747.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60044
t185,62547.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62844
t186,63493.790064952016,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63790
t187,63959.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64256
t188,62606.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62903
t189,59922.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60219
t190,56745.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57042
t191,51427.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-51724
t192,37824.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-38121
t193,28760.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29057
t194,23845.600263205233,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-24137
t195,22514.600263205233,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-22806
t196,25283.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-25580
t197,32938.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33235
t198,42723.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43020
t199,52500.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-52797
t200,63232.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63529
t201,66628.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66925
t202,66289.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66586
t203,65710.79006495197,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66007
t204,65087.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65384
t205,64403.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64700
t206,63950.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64247
t207,64295.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64592
t208,66373.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66670
t209,68855.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69152
t210,69674.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69971
t211,69258.79006495205,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69555
t212,67106.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67403
t213,63888.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64185
t214,59967.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60264
t215,54342.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54639
t216,40650.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-40947
t217,31096.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-31393
t218,25705.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-26002
t219,24045.790064952005,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-24342
t220,26928.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-27225
t221,34872.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-35169
t222,44295.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-44592
t223,53176.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-53473
t224,63296.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63593
t225,66503.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66800
t226,65728.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66025
t227,64777.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65074
t228,63899.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64196
t229,63191.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63488
t230,62584.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62881
t231,62979.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63276
t232,65076.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65373
t233,67606.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67903
t234,68700.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-68997
t235,68759.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69056
t236,67146.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67443
t237,63833.790064952016,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64130
t238,60099.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60396
t239,54327.790064952016,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54624
t240,40908.790064952016,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-41205
t241,31696.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-31993
t242,26554.790064952005,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-26851
t243,25019.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-25316
t244,27606.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-27903
t245,35006.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-35303
t246,44851.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-45148
t247,54053.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54350
t248,64147.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64444
t249,66958.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67255
t250,66200.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66497
t251,65389.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65686
t252,64544.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64841
t253,63842.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64139
t254,63399.79006495196,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63696
t255,63942.600263205226,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64234
t256,65822.60026320523,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66114
t257,67904.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-68201
t258,68869.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69166
t259,68941.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69238
t260,67364.79006495197,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67661
t261,64277.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64574
t262,60534.790064952016,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60831
t263,54955.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-55252
t264,42346.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-42643
t265,33597.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33894
t266,28872.600263205233,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29164
t267,27490.60026320523,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-27782
t268,30212.600263205233,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-30504
t269,37663.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-37960
t270,47247.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-47544
t271,56116.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-56413
t272,66005.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66302
t273,69619.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69916
t274,69402.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69699
t275,68780.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69077
t276,68125.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-68422
t277,67516.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67813
t278,67109.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67406
t279,67644.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67941
t280,69788.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-70085
t281,72388.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-72685
t282,73811.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-74108
t283,74066.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-74363
t284,72633.79006495199,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-72930
t285,66650.23643697315,0.0,-0.0,0,-0.0,1879.3430578671876,0.0,0,0,-69990
t286,66174.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-66471
t287,60432.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60729
t288,47608.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-47905
t289,38529.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-38826
t290,33527.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33824
t291,32103.79006495201,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-32400
t292,34827.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-35124
t293,42259.79006495197,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-42556
t294,52015.79006495197,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-52312
t295,61445.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61742
t296,67756.48659799834,0.0,-0.0,0,-0.0,3041.092896842013,0.0,0,0,-72258
t297,68500.86639412427,0.0,-0.0,0,-0.0,5050.594,370.11910071609327,0,0,-75382
t298,68071.10359739162,0.0,-0.0,0,-0.0,4591.475897448758,0.0,0,0,-74123
t299,72217.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-72514
t300,70673.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-70970
t301,69215.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69512
t302,68089.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-68386
t303,68225.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-68522
t304,70248.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-70545
t305,72590.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-72887
t306,73593.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-73890
t307,73810.79006495203,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-74107
t308,72517.79006495202,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-72814
t309,66803.57387925424,0.0,-0.0,0,-0.0,2391.0056155861203,0.0,0,0,-70655
t310,67016.33721777085,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-67731
t311,61839.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62136
t312,48713.790064952016,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-49010
t313,40067.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-40364
t314,35623.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-35920
t315,34443.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-34740
t316,36604.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-36901
t317,43432.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-43729
t318,54142.790064951994,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54439
t319,63153.790064952,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63450
t320,68386.0742836831,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-69075
