,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1177,6979.507790359978,0.0,-0.0,0.0,-0.0,918.6957989999999,4351.073730640022,0.0,0.0,-12249.27732
t1178,6979.507790359978,0.0,-0.0,0.0,-0.0,889.9601505,3996.667399140024,0.0,0.0,-11866.13534
t1179,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4602.679429640023,0.0,0.0,-11582.18722
t1180,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4503.269409640025,0.0,0.0,-11482.7772
t1181,6979.507790359978,0.0,-0.0,0.0,-0.0,861.0227324999998,3639.7725771400223,0.0,0.0,-11480.3031
t1182,6979.507790359978,0.0,-0.0,0.0,-0.0,870.6709559999999,3758.7673336400226,0.0,0.0,-11608.94608
t1183,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,5046.010469640024,0.0,0.0,-12025.51826
t1184,6979.507790359978,0.0,-0.0,0.0,-0.0,927.64754175,4461.478557890024,0.0,0.0,-12368.63389
t1185,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6063.023589640024,0.0,0.0,-13042.53138
t1186,6979.507790359978,0.0,-0.0,0.0,-0.0,1007.42935725,5445.454282390022,0.0,0.0,-13432.39143
t1187,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6494.571009640023,0.0,0.0,-13474.0788
t1188,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6412.459129640025,0.0,0.0,-13391.96692
t1189,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6268.614509640024,0.0,0.0,-13248.1223
t1190,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6099.7077096400235,0.0,0.0,-13079.2155
t1191,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,5959.198479640025,0.0,0.0,-12938.70627
t1192,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,5972.110629640024,0.0,0.0,-12951.61842
t1193,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6288.566809640024,0.0,0.0,-13268.0746
t1194,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7459.859879640023,0.0,0.0,-14439.36767
t1195,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,9006.595809640023,0.0,0.0,-15986.1036
t1196,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8953.422049640023,0.0,0.0,-15932.92984
t1197,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8610.925989640024,0.0,0.0,-15590.43378
t1198,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7948.542449640025,0.0,0.0,-14928.05024
t1199,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6954.548599640024,0.0,0.0,-13934.05639
t1200,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,5898.517709640023,0.0,0.0,-12878.0255
t1201,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,5155.250749640023,0.0,0.0,-12134.75854
t1202,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4759.243209640024,0.0,0.0,-11738.751
t1203,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4581.218619640023,0.0,0.0,-11560.72641
t1204,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4567.149769640024,0.0,0.0,-11546.65756
t1205,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4741.659819640024,0.0,0.0,-11721.16761
t1206,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,5334.471419640023,0.0,0.0,-12313.97921
t1207,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,6354.900899640023,0.0,0.0,-13334.40869
t1208,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7054.466699640024,0.0,0.0,-14033.97449
t1209,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7931.840159640024,0.0,0.0,-14911.34795
t1210,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8387.620699640023,0.0,0.0,-15367.12849
t1211,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8637.611319640022,0.0,0.0,-15617.11911
t1212,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8573.871209640025,0.0,0.0,-15553.379
t1213,6979.507790359978,0.0,-0.0,0.0,-0.0,1153.254888,7243.969161640024,0.0,0.0,-15376.73184
t1214,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8209.804239640023,0.0,0.0,-15189.31203
t1215,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7997.351219640023,0.0,0.0,-14976.85901
t1216,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7875.855319640024,0.0,0.0,-14855.36311
t1217,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7990.812609640024,0.0,0.0,-14970.3204
t1218,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8958.128509640022,0.0,0.0,-15937.6363
t1219,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,10472.088279640024,0.0,0.0,-17451.59607
t1220,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,10296.653879640024,0.0,0.0,-17276.16167
t1221,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,9818.078039640022,0.0,0.0,-16797.58583
t1222,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8881.965499640022,0.0,0.0,-15861.47329
t1223,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7512.8858896400225,0.0,0.0,-14492.39368
t1224,6979.507790359978,0.0,-0.0,0.0,-0.0,991.9713764999999,5254.805853140022,0.0,0.0,-13226.28502
t1225,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,5379.602049640022,0.0,0.0,-12359.10984
t1226,6979.507790359978,0.0,-0.0,0.0,-0.0,904.1778397500001,4172.018899890025,0.0,0.0,-12055.70453
t1227,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4899.181509640023,0.0,0.0,-11878.6893
t1228,6979.507790359978,0.0,-0.0,0.0,-0.0,889.01415675,3985.000142890023,0.0,0.0,-11853.52209
t1229,6979.507790359978,0.0,-0.0,0.0,-0.0,920.0726265,4368.0546031400245,0.0,0.0,-12267.63502
t1230,6979.507790359978,0.0,-0.0,0.0,-0.0,988.52331825,5212.279801390024,0.0,0.0,-13180.31091
t1231,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7799.654359640023,0.0,0.0,-14779.16215
t1232,6979.507790359978,0.0,-0.0,0.0,-0.0,1174.8248745,7509.998995140023,0.0,0.0,-15664.33166
t1233,6979.507790359978,0.0,-0.0,0.0,-0.0,1205.38109175,7886.859007890024,0.0,0.0,-16071.74789
t1234,6979.507790359978,0.0,-0.0,0.0,-0.0,1213.55498925,7987.670410390026,0.0,0.0,-16180.73319
t1235,6979.507790359978,0.0,-0.0,0.0,-0.0,1216.0331677499998,8018.234611890022,0.0,0.0,-16213.77557
t1236,6979.507790359978,0.0,-0.0,0.0,-0.0,1208.1243937499999,7920.693065890024,0.0,0.0,-16108.32525
t1237,6979.507790359978,0.0,-0.0,0.0,-0.0,1201.46976825,7838.619351390024,0.0,0.0,-16019.59691
t1238,6979.507790359978,0.0,-0.0,0.0,-0.0,1201.4202675,7838.008842140024,0.0,0.0,-16018.9369
t1239,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8919.012069640024,0.0,0.0,-15898.51986
t1240,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,8812.896179640022,0.0,0.0,-15792.40397
t1241,6979.507790359978,0.0,-0.0,0.0,-0.0,1184.39846025,7628.073219390023,0.0,0.0,-15791.97947
t1242,6979.507790359978,0.0,-0.0,0.0,-0.0,1241.3999325,8331.091377140023,0.0,0.0,-16551.9991
t1243,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,10825.546859640022,0.0,0.0,-17805.05465
t1244,6979.507790359978,0.0,-0.0,0.0,-0.0,1319.2025677499998,9290.657211890024,0.0,0.0,-17589.36757
t1245,6979.507790359978,0.0,-0.0,0.0,-0.0,1276.6002210000001,8765.228268640023,0.0,0.0,-17021.33628
t1246,6979.507790359978,0.0,-0.0,0.0,-0.0,1201.8051149999997,7842.755294640023,0.0,0.0,-16024.068199999998
t1247,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7614.409859640024,0.0,0.0,-14593.91765
t1248,6979.507790359978,0.0,-0.0,0.0,-0.0,998.1942899999999,5331.555119640022,0.0,0.0,-13309.2572
t1249,6979.507790359978,0.0,-0.0,0.0,-0.0,934.9089225,4551.035587140024,0.0,0.0,-12465.4523
t1250,6979.507790359978,0.0,-0.0,0.0,-0.0,898.02361725,4096.116822390023,0.0,0.0,-11973.64823
t1251,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,4699.048379640024,0.0,0.0,-11678.55617
t1252,6979.507790359978,0.0,-0.0,0.0,-0.0,872.6226405,3782.838109140023,0.0,0.0,-11634.96854
t1253,6979.507790359978,0.0,-0.0,0.0,-0.0,898.5492555,4102.5996941400235,0.0,0.0,-11980.65674
t1254,6979.507790359978,0.0,-0.0,0.0,-0.0,976.30456575,5061.581853890024,0.0,0.0,-13017.39421
t1255,6979.507790359978,0.0,-0.0,0.0,-0.0,0.0,7615.215249640025,0.0,0.0,-14594.72304
t1256,6979.507790359978,0.0,-0.0,0.0,-0.0,1156.10844225,7279.162997390024,0.0,0.0,-15414.77923
t1257,6980.161911907433,0.0,-0.0,0.0,-0.0,1183.7113057499998,7618.9441923425675,0.0,0.0,-15782.81741
t1258,6980.836242423425,0.0,-0.0,0.0,-0.0,1201.38385425,7836.231293326575,0.0,0.0,-16018.451389999998
t1259,6981.417898744904,0.0,-0.0,0.0,-0.0,0.0,9282.117661255099,0.0,0.0,-16263.53556
t1260,6982.08806305613,0.0,-0.0,0.0,-0.0,0.0,9359.783986943869,0.0,0.0,-16341.87205
t1261,6982.796323586935,0.0,-0.0,0.0,-0.0,1226.79625575,8147.690830663065,0.0,0.0,-16357.28341
t1262,6983.363526607312,0.0,-0.0,0.0,-0.0,1233.6451897499999,8231.593813642687,0.0,0.0,-16448.60253
t1263,6984.027025653316,0.0,-0.0,0.0,-0.0,0.0,9437.758664346684,0.0,0.0,-16421.78569
t1264,6984.630839909396,0.0,-0.0,0.0,-0.0,0.0,9294.706280090604,0.0,0.0,-16279.33712
t1265,6985.294006249159,0.0,-0.0,0.0,-0.0,1215.60923325,8007.21987050084,0.0,0.0,-16208.123109999999
t1266,6985.967028823147,0.0,-0.0,0.0,-0.0,1245.1992622500002,8371.490538926853,0.0,0.0,-16602.65683
t1267,6986.560734530222,0.0,-0.0,0.0,-0.0,0.0,10781.003055469779,0.0,0.0,-17767.56379
t1268,6987.207373649795,0.0,-0.0,0.0,-0.0,1314.9065625000003,9229.973563850206,0.0,0.0,-17532.0875
t1269,6987.925787592257,0.0,-0.0,0.0,-0.0,1272.6953782500002,8708.650544157743,0.0,0.0,-16969.27171
t1270,6988.473800237054,0.0,-0.0,0.0,-0.0,1199.9103555,7810.420584262944,0.0,0.0,-15998.80474
t1271,6989.128981928108,0.0,-0.0,0.0,-0.0,0.0,7601.817458071891,0.0,0.0,-14590.94644
t1272,6989.829364095549,0.0,-0.0,0.0,-0.0,0.0,6259.488555904451,0.0,0.0,-13249.31792
t1273,6990.432653247841,0.0,-0.0,0.0,-0.0,934.1203695,4530.385237252159,0.0,0.0,-12454.93826
t1274,6991.099249623354,0.0,-0.0,0.0,-0.0,901.75903725,4130.5955431266475,0.0,0.0,-12023.45383
t1275,6991.6720436140495,0.0,-0.0,0.0,-0.0,0.0,4758.90091638595,0.0,0.0,-11750.57296
t1276,6992.337513003624,0.0,-0.0,0.0,-0.0,877.0407517499999,3824.498425246376,0.0,0.0,-11693.87669
t1277,6993.014636746587,0.0,-0.0,0.0,-0.0,901.7260484999999,4128.273294753414,0.0,0.0,-12023.01398
t1278,6993.624749237202,0.0,-0.0,0.0,-0.0,978.5468197499999,5075.119361012797,0.0,0.0,-13047.29093
t1279,6994.289142826414,0.0,-0.0,0.0,-0.0,0.0,7429.765867173586,0.0,0.0,-14424.05501
t1280,6994.949098927308,0.0,-0.0,0.0,-0.0,1147.04767425,7151.97221682269,0.0,0.0,-15293.96899
t1281,6995.509004088967,0.0,-0.0,0.0,-0.0,1177.87438875,7531.608457161033,0.0,0.0,-15704.99185
t1282,6996.2371737010535,0.0,-0.0,0.0,-0.0,1201.8464595,7826.535826798947,0.0,0.0,-16024.61946
t1283,6996.815845903473,0.0,-0.0,0.0,-0.0,0.0,9301.283664096527,0.0,0.0,-16298.09951
t1284,6997.486893918608,0.0,-0.0,0.0,-0.0,1231.0027957500001,8184.880920331393,0.0,0.0,-16413.37061
t1285,6998.1497588656575,0.0,-0.0,0.0,-0.0,1235.3316547499996,8237.60731638434,0.0,0.0,-16471.08873
t1286,6998.711457027922,0.0,-0.0,0.0,-0.0,1241.85288225,8317.47409072208,0.0,0.0,-16558.03843
t1287,6999.405328992324,0.0,-0.0,0.0,-0.0,0.0,9550.150191007677,0.0,0.0,-16549.55552
t1288,7000.053657235892,0.0,-0.0,0.0,-0.0,1230.0627945,8170.7208082641055,0.0,0.0,-16400.83726
t1289,7000.663705593994,0.0,-0.0,0.0,-0.0,1225.0916339999999,8108.799780406008,0.0,0.0,-16334.55512
t1290,7001.337523049862,0.0,-0.0,0.0,-0.0,1251.0561254999998,8428.354691450135,0.0,0.0,-16680.74834
t1291,7001.910991786882,0.0,-0.0,0.0,-0.0,0.0,10866.145188213119,0.0,0.0,-17868.05618
t1292,7002.607606695954,0.0,-0.0,0.0,-0.0,1321.45037025,9295.280293054046,0.0,0.0,-17619.33827
t1293,7003.279805182176,0.0,-0.0,0.0,-0.0,1274.2827885000002,8712.874586317826,0.0,0.0,-16990.43718
t1294,7003.849744222117,0.0,-0.0,0.0,-0.0,1196.95912425,7758.646121527882,0.0,0.0,-15959.45499
t1295,7004.5274153496475,0.0,-0.0,0.0,-0.0,0.0,7544.468774650353,0.0,0.0,-14548.99619
t1296,7005.209903642029,0.0,-0.0,0.0,-0.0,0.0,6243.646126357972,0.0,0.0,-13248.85603
t1297,7005.790070463257,0.0,-0.0,0.0,-0.0,926.9308387499999,4426.356940786744,0.0,0.0,-12359.07785
t1298,7006.446164763015,0.0,-0.0,0.0,-0.0,888.6336975,3953.369437736985,0.0,0.0,-11848.4493
t1299,7007.044494635213,0.0,-0.0,0.0,-0.0,0.0,4535.165265364788,0.0,0.0,-11542.20976
t1300,7007.699915393015,0.0,-0.0,0.0,-0.0,862.188348,3625.956376606985,0.0,0.0,-11495.84464
t1301,7008.41881108207,0.0,-0.0,0.0,-0.0,887.1988342499999,3933.700144667929,0.0,0.0,-11829.31779
t1302,7008.979154332038,0.0,-0.0,0.0,-0.0,957.055122,4794.700683667963,0.0,0.0,-12760.73496
t1303,7009.646306221593,0.0,-0.0,0.0,-0.0,0.0,7142.761733778409,0.0,0.0,-14152.40804
t1304,7010.292812258668,0.0,-0.0,0.0,-0.0,0.0,8032.60104774133,0.0,0.0,-15042.89386
t1305,7010.900320005668,0.0,-0.0,0.0,-0.0,1164.267126,7348.394233994332,0.0,0.0,-15523.56168
t1306,7011.582445482645,0.0,-0.0,0.0,-0.0,1185.54783,7610.174124517355,0.0,0.0,-15807.3044
t1307,7012.174545167013,0.0,-0.0,0.0,-0.0,0.0,9089.461114832988,0.0,0.0,-16101.63566
t1308,7012.838615986005,0.0,-0.0,0.0,-0.0,1219.1594287499997,8023.461005263993,0.0,0.0,-16255.45905
t1309,7013.505307205379,0.0,-0.0,0.0,-0.0,1218.78747675,8018.206906044622,0.0,0.0,-16250.499690000002
t1310,7014.119727112731,0.0,-0.0,0.0,-0.0,1222.94193525,8068.83080763727,0.0,0.0,-16305.89247
t1311,7014.753929943974,0.0,-0.0,0.0,-0.0,0.0,9231.767810056026,0.0,0.0,-16246.521739999998
t1312,7015.472763307063,0.0,-0.0,0.0,-0.0,0.0,8994.585726692936,0.0,0.0,-16010.05849
t1313,7016.027324694626,0.0,-0.0,0.0,-0.0,1189.97910675,7660.381658555375,0.0,0.0,-15866.38809
t1314,7016.701318590185,0.0,-0.0,0.0,-0.0,1213.49193375,7949.6991976598165,0.0,0.0,-16179.892450000001
t1315,7017.387171581436,0.0,-0.0,0.0,-0.0,0.0,10158.449568418562,0.0,0.0,-17175.83674
t1316,7017.9421593147335,0.0,-0.0,0.0,-0.0,1265.8452345,8594.149066185268,0.0,0.0,-16877.93646
t1317,12914.256918311065,0.0,-0.0,0.0,-0.0,1226.6326485000002,2214.212413188938,0.0,0.0,-16355.101980000001
t1318,12914.869396177459,0.0,-0.0,0.0,-0.0,1162.511205,1422.768798822542,0.0,0.0,-15500.1494
t1319,7019.885013822219,0.0,-0.0,0.0,-0.0,0.0,7360.3509761777805,0.0,0.0,-14380.23599
t1320,7020.582874648421,0.0,-0.0,0.0,-0.0,993.6684660000001,5234.661539351579,0.0,0.0,-13248.91288
t1321,7021.142194789059,0.0,-0.0,0.0,-0.0,926.758158,4408.8750872109395,0.0,0.0,-12356.77544
t1322,7021.8250859420305,0.0,-0.0,0.0,-0.0,887.096943,3919.0372110579706,0.0,0.0,-11827.95924
t1323,11425.934260000002,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-11425.93426
t1324,7023.085302514598,0.0,-0.0,0.0,-0.0,0.0,4241.417567485401,0.0,0.0,-11264.50287
t1325,7023.777821674345,0.0,-0.0,0.0,-0.0,850.7270775,3468.522800825655,0.0,0.0,-11343.0277
t1326,7024.324761529696,0.0,-0.0,0.0,-0.0,894.19583475,4004.090533720304,0.0,0.0,-11922.61113
t1327,7025.015559950828,0.0,-0.0,0.0,-0.0,0.0,5247.533970049173,0.0,0.0,-12272.54953
t1328,7025.683410975127,0.0,-0.0,0.0,-0.0,0.0,5729.532209024875,0.0,0.0,-12755.21562
t1329,7026.300379623054,0.0,-0.0,0.0,-0.0,1009.6882657499999,5426.521564626945,0.0,0.0,-13462.51021
t1330,7026.963397825738,0.0,-0.0,0.0,-0.0,1042.9333545000002,5835.881307674263,0.0,0.0,-13905.77806
t1331,7027.634222129798,0.0,-0.0,0.0,-0.0,0.0,7092.8524278702025,0.0,0.0,-14120.48665
t1332,7028.207210926773,0.0,-0.0,0.0,-0.0,1061.27485275,6060.849306323227,0.0,0.0,-14150.33137
t1333,7028.886381791669,0.0,-0.0,0.0,-0.0,1054.2902377500002,5974.026550458331,0.0,0.0,-14057.20317
t1334,7029.43769861592,0.0,-0.0,0.0,-0.0,1043.8479105000001,5844.686530884079,0.0,0.0,-13917.97214
t1335,7030.1514293793025,0.0,-0.0,0.0,-0.0,0.0,6737.104850620697,0.0,0.0,-13767.25628
t1336,7030.7921743292945,0.0,-0.0,0.0,-0.0,0.0,6645.658875670703,0.0,0.0,-13676.45105
t1337,7031.412347194257,0.0,-0.0,0.0,-0.0,1040.8522469999998,5805.7653658057425,0.0,0.0,-13878.02996
t1338,7032.092495703649,0.0,-0.0,0.0,-0.0,1099.8372682499999,6532.567146046352,0.0,0.0,-14664.49691
t1339,7032.738578706996,0.0,-0.0,0.0,-0.0,0.0,9071.238311293002,0.0,0.0,-16103.976889999998
t1340,7033.3313597617025,0.0,-0.0,0.0,-0.0,1201.88556225,7789.923907988299,0.0,0.0,-16025.140830000002
t1341,7034.0200216366875,0.0,-0.0,0.0,-0.0,1172.87217075,7431.403417613309,0.0,0.0,-15638.29561
t1342,7034.582653484071,0.0,-0.0,0.0,-0.0,1122.0709619999998,6804.292544515929,0.0,0.0,-14960.94616
t1343,7035.260464920297,0.0,-0.0,0.0,-0.0,0.0,6960.189205079702,0.0,0.0,-13995.44967
t1344,7035.934386252775,0.0,-0.0,0.0,-0.0,974.7803385,4986.356455247225,0.0,0.0,-12997.07118
t1345,12243.622629999998,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-12243.62263
t1346,7037.2164054718305,0.0,-0.0,0.0,-0.0,885.4343347499998,3883.140389778169,0.0,0.0,-11805.79113
t1347,7037.869842638031,0.0,-0.0,0.0,-0.0,0.0,4486.10908736197,0.0,0.0,-11523.97893
t1348,7038.475291520524,0.0,-0.0,0.0,-0.0,856.6932795,3527.4084889794767,0.0,0.0,-11422.57706
t1349,7039.1238826170775,0.0,-0.0,0.0,-0.0,849.4942050000001,3437.971312382924,0.0,0.0,-11326.5894
t1350,7039.71440849554,0.0,-0.0,0.0,-0.0,870.9518392499999,3702.02494225446,0.0,0.0,-11612.69119
t1351,7040.367525902438,0.0,-0.0,0.0,-0.0,0.0,4906.344994097561,0.0,0.0,-11946.71252
t1352,7041.06329564733,0.0,-0.0,0.0,-0.0,921.53536125,4324.53949310267,0.0,0.0,-12287.13815
t1353,7041.664758678939,0.0,-0.0,0.0,-0.0,966.22836375,4875.151727571062,0.0,0.0,-12883.04485
t1354,7042.300890905291,0.0,-0.0,0.0,-0.0,0.0,6189.668789094709,0.0,0.0,-13231.96968
t1355,7043.00810845472,0.0,-0.0,0.0,-0.0,1001.2703625000001,5305.993029045282,0.0,0.0,-13350.2715
t1356,7043.571977788667,0.0,-0.0,0.0,-0.0,0.0,6322.147732211332,0.0,0.0,-13365.71971
t1357,7044.24527977568,0.0,-0.0,0.0,-0.0,998.4878662499999,5270.438403974321,0.0,0.0,-13313.17155
t1358,7044.938888586004,0.0,-0.0,0.0,-0.0,994.8449167499998,5224.815084663995,0.0,0.0,-13264.59889
t1359,7045.50715897618,0.0,-0.0,0.0,-0.0,0.0,6192.210671023819,0.0,0.0,-13237.71783
t1360,7046.196902071178,0.0,-0.0,0.0,-0.0,999.9292117499998,5286.263376178821,0.0,0.0,-13332.38949
t1361,7046.759422213569,0.0,-0.0,0.0,-0.0,1025.629908,5602.676109786431,0.0,0.0,-13675.06544
t1362,7047.411542103926,0.0,-0.0,0.0,-0.0,1100.364522,6523.750895896073,0.0,0.0,-14671.52696
t1363,7048.10960375824,0.0,-0.0,0.0,-0.0,0.0,9164.75084624176,0.0,0.0,-16212.86045
t1364,7048.687459099091,0.0,-0.0,0.0,-0.0,1214.647197,7931.961303900908,0.0,0.0,-16195.29596
t1365,7049.398007926219,0.0,-0.0,0.0,-0.0,1184.89455975,7564.301562323782,0.0,0.0,-15798.59413
t1366,7050.042186525062,0.0,-0.0,0.0,-0.0,1130.6688044999999,6894.873068974936,0.0,0.0,-15075.58406
t1367,7050.61392067325,0.0,-0.0,0.0,-0.0,0.0,6785.60713932675,0.0,0.0,-13836.22106
t1368,7051.311263922955,0.0,-0.0,0.0,-0.0,951.53539725,4684.291968827045,0.0,0.0,-12687.13863
t1369,7051.9094655301205,0.0,-0.0,0.0,-0.0,906.082689,4123.110365469879,0.0,0.0,-12081.10252
t1370,7052.59765619672,0.0,-0.0,0.0,-0.0,880.29261225,3804.3445615532805,0.0,0.0,-11737.23483
t1371,7053.238089516884,0.0,-0.0,0.0,-0.0,0.0,4511.110050483116,0.0,0.0,-11564.34814
t1372,7053.827688033152,0.0,-0.0,0.0,-0.0,868.59857175,3658.8880302168477,0.0,0.0,-11581.31429
t1373,7054.490057684484,0.0,-0.0,0.0,-0.0,900.894474,4056.541788315516,0.0,0.0,-12011.92632
t1374,7055.161649169995,0.0,-0.0,0.0,-0.0,968.2160775,4886.169973330004,0.0,0.0,-12909.5477
t1375,7055.736475830227,0.0,-0.0,0.0,-0.0,1093.14497625,6426.384897919773,0.0,0.0,-14575.26635
t1376,7056.46081947108,0.0,-0.0,0.0,-0.0,0.0,8628.38306052892,0.0,0.0,-15684.84388
t1377,7057.019858392145,0.0,-0.0,0.0,-0.0,1211.7471299999997,7887.861411607855,0.0,0.0,-16156.6284
t1378,7057.683985816362,0.0,-0.0,0.0,-0.0,1229.34162525,8104.196058933639,0.0,0.0,-16391.22167
t1379,7058.348456485028,0.0,-0.0,0.0,-0.0,1238.10097125,8211.563522264973,0.0,0.0,-16508.01295
t1380,7058.919247012074,0.0,-0.0,0.0,-0.0,1233.2361435,8150.993189487929,0.0,0.0,-16443.14858
t1381,7059.626570545754,0.0,-0.0,0.0,-0.0,1224.09542325,8037.550316204246,0.0,0.0,-16321.272310000002
t1382,7060.284183551651,0.0,-0.0,0.0,-0.0,1220.0327077499999,7986.785878698349,0.0,0.0,-16267.102770000001
t1383,7060.8583411863,0.0,-0.0,0.0,-0.0,1215.5747212499998,7931.229887563699,0.0,0.0,-16207.66295
t1384,7061.55823859623,0.0,-0.0,0.0,-0.0,0.0,9189.69807140377,0.0,0.0,-16251.256310000002
t1385,7062.137095668904,0.0,-0.0,0.0,-0.0,1236.5177129999997,8188.248031331094,0.0,0.0,-16486.90284
t1386,7062.817584411828,0.0,-0.0,0.0,-0.0,1291.97968875,8871.59857683817,0.0,0.0,-17226.39585
t1387,7063.499414819016,0.0,-0.0,0.0,-0.0,1392.4041382500002,10109.484956930984,0.0,0.0,-18565.38851
t1388,7064.078288752823,0.0,-0.0,0.0,-0.0,0.0,11381.102131247177,0.0,0.0,-18445.18042
t1389,7064.745779972634,0.0,-0.0,0.0,-0.0,1346.62260975,9543.599740277366,0.0,0.0,-17954.96813
t1390,7065.394083827782,0.0,-0.0,0.0,-0.0,1267.2498712499998,8564.020994922217,0.0,0.0,-16896.66495
t1391,7065.997945656339,0.0,-0.0,0.0,-0.0,0.0,8293.672364343662,0.0,0.0,-15359.67031
t1392,7066.67455664027,0.0,-0.0,0.0,-0.0,0.0,6927.53569335973,0.0,0.0,-13994.21025
t1393,7067.280994006555,0.0,-0.0,0.0,-0.0,981.36601125,5036.233144743445,0.0,0.0,-13084.88015
t1394,7067.932110358538,0.0,-0.0,0.0,-0.0,946.71827775,4608.259981891461,0.0,0.0,-12622.91037
t1395,7068.600404589705,0.0,-0.0,0.0,-0.0,0.0,5487.339745410296,0.0,0.0,-12555.94015
t1396,7069.186680258838,0.0,-0.0,0.0,-0.0,0.0,5472.170759741161,0.0,0.0,-12541.35744
t1397,7069.856604298951,0.0,-0.0,0.0,-0.0,957.830892,4743.391063701049,0.0,0.0,-12771.07856
t1398,7070.546165233519,0.0,-0.0,0.0,-0.0,0.0,6870.91059476648,0.0,0.0,-13941.45676
t1399,7071.118467240505,0.0,-0.0,0.0,-0.0,0.0,8570.113692759494,0.0,0.0,-15641.23216
t1400,7071.8093165461205,0.0,-0.0,0.0,-0.0,0.0,9471.040563453882,0.0,0.0,-16542.84988
t1401,7072.472812581208,0.0,-0.0,0.0,-0.0,1254.1289880000002,8395.118039418794,0.0,0.0,-16721.71984
t1402,7073.0525958117105,0.0,-0.0,0.0,-0.0,0.0,9742.196504188292,0.0,0.0,-16815.2491
t1403,7073.718152216763,0.0,-0.0,0.0,-0.0,0.0,9741.985267783239,0.0,0.0,-16815.70342
t1404,7074.337600053101,0.0,-0.0,0.0,-0.0,0.0,9643.071149946896,0.0,0.0,-16717.40875
t1405,7075.002557586919,0.0,-0.0,0.0,-0.0,0.0,9374.62599241308,0.0,0.0,-16449.62855
t1406,7075.670751253482,0.0,-0.0,0.0,-0.0,0.0,9238.343168746518,0.0,0.0,-16314.013920000001
t1407,7076.227365182628,0.0,-0.0,0.0,-0.0,0.0,9034.030484817371,0.0,0.0,-16110.25785
t1408,7076.92613018697,0.0,-0.0,0.0,-0.0,0.0,8904.243089813031,0.0,0.0,-15981.16922
t1409,7077.6064036493835,0.0,-0.0,0.0,-0.0,0.0,9068.170856350616,0.0,0.0,-16145.777259999999
t1410,7078.176229779968,0.0,-0.0,0.0,-0.0,1280.697855,8717.097315220033,0.0,0.0,-17075.9714
t1411,7078.862496471106,0.0,-0.0,0.0,-0.0,0.0,11510.886193528895,0.0,0.0,-18589.74869
