Zone,1,Total
AnnualSum,186629.23,186629.23
t1,23.050195968904166,23.050195968904166
t2,20.56222551487772,20.56222551487772
t3,21.82504997499932,21.82504997499932
t4,20.56091781551132,20.56091781551132
t5,21.82504997499932,21.82504997499932
t6,21.572323855735764,21.572323855735764
t7,21.907254368554522,21.907254368554522
t8,23.48387184049052,23.48387184049052
t9,23.48387184049052,23.48387184049052
t10,23.48387184049052,23.48387184049052
t11,22.90041448269212,22.90041448269212
t12,13.029000105504922,13.029000105504922
t13,13.029000105504922,13.029000105504922
t14,13.029000105504922,13.029000105504922
t15,13.029000105504922,13.029000105504922
t16,13.029000105504922,13.029000105504922
t17,13.029000105504922,13.029000105504922
t18,13.029000105504922,13.029000105504922
t19,20.19710913527304,20.19710913527304
t20,26.580758473983575,26.580758473983575
t21,27.315711085405816,27.315711085405816
t22,25.127450956610655,25.127450956610655
t23,26.920253381630534,26.920253381630534
t24,25.922713625340215,25.922713625340215
t25,25.31262273024411,25.31262273024411
t26,25.186417899850223,25.186417899850223
t27,25.005800773401415,25.005800773401415
t28,25.220413803041783,25.220413803041783
t29,25.288906775723238,25.288906775723238
t30,26.46596228924084,26.46596228924084
t31,27.315711085405816,27.315711085405816
t32,27.315711085405816,27.315711085405816
t33,27.315711085405816,27.315711085405816
t34,27.315711085405816,27.315711085405816
t35,26.609498720176582,26.609498720176582
t36,21.308070605626536,21.308070605626536
t37,20.37462465516572,20.37462465516572
t38,20.333393468664397,20.333393468664397
t39,19.0080168667921,19.0080168667921
t40,21.63875681465372,21.63875681465372
t41,20.643122209066522,20.643122209066522
t42,23.961957496839542,23.961957496839542
t43,27.315711085405816,27.315711085405816
t44,28.222295337483917,28.222295337483917
t45,29.033294702254036,29.033294702254036
t46,27.974967843858316,27.974967843858316
t47,29.15546941107077,29.15546941107077
t48,25.85725093484313,25.85725093484313
t49,25.005800773401415,25.005800773401415
t50,25.005800773401415,25.005800773401415
t51,24.583569316835305,24.583569316835305
t52,25.005800773401415,25.005800773401415
t53,25.005800773401415,25.005800773401415
t54,27.793709279849786,27.793709279849786
t55,29.484272323653833,29.484272323653833
t56,30.291511963329814,30.291511963329814
t57,30.291511963329814,30.291511963329814
t58,29.40900713121874,29.40900713121874
t59,29.149979876324576,29.149979876324576
t60,24.519412086796358,24.519412086796358
t61,24.777393024457236,24.777393024457236
t62,23.59308716471284,23.59308716471284
t63,23.821494913657016,23.821494913657016
t64,25.005800773401415,25.005800773401415
t65,25.005800773401415,25.005800773401415
t66,25.46219677986867,25.46219677986867
t67,29.13367458548256,29.13367458548256
t68,30.76898098496782,30.76898098496782
t69,30.76898098496782,30.76898098496782
t70,30.76898098496782,30.76898098496782
t71,30.76898098496782,30.76898098496782
t72,27.75865070935641,27.75865070935641
t73,25.005800773401415,25.005800773401415
t74,25.458973938510717,25.458973938510717
t75,25.565326725470115,25.565326725470115
t76,25.005800773401415,25.005800773401415
t77,27.341902083952863,27.341902083952863
t78,30.88283535015182,30.88283535015182
t79,30.902404069167815,30.902404069167815
t80,30.902404069167815,30.902404069167815
t81,30.902404069167815,30.902404069167815
t82,30.899608758439683,30.899608758439683
t83,29.048461796916538,29.048461796916538
t84,25.005800773401415,25.005800773401415
t85,23.821494913657016,23.821494913657016
t86,23.656839061361048,23.656839061361048
t87,23.52541844872092,23.52541844872092
t88,24.44486295941786,24.44486295941786
t89,23.710602769740838,23.710602769740838
t90,24.894908629485236,24.894908629485236
t91,27.38377284253977,27.38377284253977
t92,30.76898098496782,30.76898098496782
t93,30.76898098496782,30.76898098496782
t94,30.76898098496782,30.76898098496782
t95,30.76898098496782,30.76898098496782
t96,30.291511963329814,30.291511963329814
t97,28.572655808640278,28.572655808640278
t98,30.291511963329814,30.291511963329814
t99,30.291511963329814,30.291511963329814
t100,30.291511963329814,30.291511963329814
t101,30.76898098496782,30.76898098496782
t102,30.76898098496782,30.76898098496782
t103,30.76898098496782,30.76898098496782
t104,30.76898098496782,30.76898098496782
t105,30.76898098496782,30.76898098496782
t106,30.76898098496782,30.76898098496782
t107,27.320956037866253,27.320956037866253
t108,21.97845265194259,21.97845265194259
t109,19.74404043553026,19.74404043553026
t110,19.6803053252609,19.6803053252609
t111,18.898334662800924,18.898334662800924
t112,20.240160937200923,20.240160937200923
t113,20.240160937200923,20.240160937200923
t114,20.970203085307393,20.970203085307393
t115,24.70972430846531,24.70972430846531
t116,25.353998321295325,25.353998321295325
t117,26.851311515138914,26.851311515138914
t118,27.02664286117585,27.02664286117585
t119,27.278296502568907,27.278296502568907
t120,25.005800773401415,25.005800773401415
t121,24.426430517131415,24.426430517131415
t122,24.39858978711975,24.39858978711975
t123,21.398867764080887,21.398867764080887
t124,23.56999639982125,23.56999639982125
t125,24.75430225956564,24.75430225956564
t126,25.005800773401415,25.005800773401415
t127,27.315711085405816,27.315711085405816
t128,26.777854336774634,26.777854336774634
t129,27.229725173290117,27.229725173290117
t130,26.11656969921221,26.11656969921221
t131,24.86350025957795,24.86350025957795
t132,18.02418222431216,18.02418222431216
t133,16.10016006682567,16.10016006682567
t134,16.033954084493722,16.033954084493722
t135,15.28436759570794,15.28436759570794
t136,16.033954084493722,16.033954084493722
t137,16.033954084493722,16.033954084493722
t138,16.617411442292124,16.617411442292124
t139,23.824252521992047,23.824252521992047
t140,25.005800773401415,25.005800773401415
