,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1608,32854.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33146
t1609,29208.073314897876,0.0,-5370.125957425784,0,-0.0,0.0,0.0,0,0,-24129
t1610,30206.685476861658,10.667485090501486,-11813.405604480069,0,-0.0,0.0,0.0,0,0,-18695
t1611,28128.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16595
t1612,29962.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-18429
t1613,30893.10168538266,0.0,-6129.154327910569,0,-0.0,0.0,0.0,0,0,-25055
t1614,33176.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33468
t1615,40008.57556980327,1993.3717876688097,-0.0,0,-0.0,0.0,0.0,0,0,-42293
t1616,40159.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-52275
t1617,48819.66369778987,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-62099
t1618,51895.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-64011
t1619,61092.30857045277,2119.6387870193375,-0.0,0,-0.0,0.0,0.0,0,0,-63503
t1620,63219.446738011335,0.0,-549.4993805392523,0,-0.0,0.0,0.0,0,0,-62961
t1621,67488.45522227291,0.0,-5498.507864800815,0,-0.0,0.0,0.0,0,0,-62281
t1622,68802.93594653625,0.0,-7622.988589064158,0,-0.0,0.0,0.0,0,0,-61471
t1623,69589.87058372109,0.0,-8846.923226248988,0,-0.0,0.0,0.0,0,0,-61034
t1624,69166.1866312111,0.0,-8337.239273739002,0,-0.0,0.0,0.0,0,0,-61120
t1625,67854.46685222306,0.0,-5749.519494750968,0,-0.0,0.0,0.0,0,0,-62396
t1626,66269.20047857912,0.0,-2342.2531211070227,0,-0.0,0.0,0.0,0,0,-64218
t1627,64103.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64395
t1628,59527.56050515455,3901.3868523175342,-0.0,0,-0.0,0.0,0.0,0,0,-63720
t1629,49391.874267901505,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-61507
t1630,45383.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57499
t1631,39067.04709796366,5566.900259508423,-0.0,0,-0.0,0.0,0.0,0,0,-44925
t1632,33074.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33366
t1633,27152.751117196625,0.0,-2416.803759724539,0,-0.0,0.0,0.0,0,0,-25027
t1634,30383.49274218366,0.0,-10679.545384711573,0,-0.0,0.0,0.0,0,0,-19995
t1635,29498.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-17965
t1636,30352.844194462657,92.58812629000056,-11731.48496328057,0,-0.0,0.0,0.0,0,0,-19005
t1637,31110.62232387066,0.0,-8480.67496639857,0,-0.0,0.0,0.0,0,0,-22921
t1638,30733.984409718658,0.0,-1925.0370522465712,0,-0.0,0.0,0.0,0,0,-29100
t1639,36679.21716874967,710.7301887224332,-0.0,0,-0.0,0.0,0.0,0,0,-37681
t1640,36578.94210923966,11027.005248232428,-0.0,0,-0.0,0.0,0.0,0,0,-47897
t1641,45470.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57586
t1642,47363.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-59479
t1643,56811.678191873645,1594.2691655984545,-0.0,0,-0.0,0.0,0.0,0,0,-58697
t1644,57313.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57605
t1645,61529.69405405468,0.0,-5319.74669658259,0,-0.0,0.0,0.0,0,0,-56501
t1646,63415.419867172364,0.0,-8031.472509700272,0,-0.0,0.0,0.0,0,0,-55675
t1647,63564.96975106461,0.0,-8451.022393592511,0,-0.0,0.0,0.0,0,0,-55405
t1648,65360.21031211256,0.0,-9898.262954640468,0,-0.0,0.0,0.0,0,0,-55753
t1649,64375.68740346245,0.0,-7149.740045990349,0,-0.0,0.0,0.0,0,0,-57517
t1650,62374.98962360865,0.0,-2939.042266136559,0,-0.0,0.0,0.0,0,0,-59727
t1651,59846.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60138
t1652,54486.6288666635,4811.318490808575,-0.0,0,-0.0,0.0,0.0,0,0,-59589
t1653,45563.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57679
t1654,42511.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-54627
t1655,36289.129627114664,9667.817730357434,-0.0,0,-0.0,0.0,0.0,0,0,-46248
t1656,33831.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-34123
t1657,27727.538224661548,0.0,-3786.5908671894567,0,-0.0,0.0,0.0,0,0,-24232
t1658,29606.89799716566,0.0,-11501.95063969357,0,-0.0,0.0,0.0,0,0,-18396
t1659,28034.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16501
t1660,28818.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-17285
t1661,28673.48837900366,0.0,-8011.54102153157,0,-0.0,0.0,0.0,0,0,-20953
t1662,26411.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-26703
t1663,30186.784903143656,3978.1624543284292,-0.0,0,-0.0,0.0,0.0,0,0,-34456
t1664,31849.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-43965
t1665,40952.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-53068
t1666,43028.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-55144
t1667,54451.34830243706,286.59905503503774,-0.0,0,-0.0,0.0,0.0,0,0,-55029
t1668,54288.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-54580
t1669,65481.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-53948
t1670,53280.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-53572
t1671,64825.911831385216,159.554307828721,-11664.51878174185,0,-0.0,0.0,0.0,0,0,-53612
t1672,65608.02044704265,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-54075
t1673,67234.02044704265,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-55701
t1674,57554.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-57846
t1675,58051.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-58343
t1676,53110.05006363261,7746.4851917050155,-4077.5878978655555,0,-0.0,0.0,0.0,0,0,-57070
t1677,42822.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-54938
t1678,38901.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-51017
t1679,32154.29714295066,7478.650214521426,-0.0,0,-0.0,0.0,0.0,0,0,-39924
t1680,31857.08126812066,4314.969589461004,-7509.103500109567,0,-0.0,0.0,0.0,0,0,-28954
t1681,24822.20044704266,0.0,-4022.2530895705695,0,-0.0,0.0,0.0,0,0,-21091
t1682,28194.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16661
t1683,27554.27756525357,25.37144089454341,-11798.701648676028,0,-0.0,0.0,0.0,0,0,-16072
t1684,31344.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-19811
t1685,25973.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-26265
t1686,32738.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33030
t1687,36686.53184591667,3576.415511555426,-0.0,0,-0.0,0.0,0.0,0,0,-40554
t1688,38066.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-50182
t1689,47001.45293275317,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-59510
t1690,49565.874267901534,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-61681
t1691,60625.60135966404,688.3459978080416,-0.0,0,-0.0,0.0,0.0,0,0,-61605
t1692,64072.09984863538,0.0,-2920.152491163289,0,-0.0,0.0,0.0,0,0,-61443
t1693,67903.17133842138,0.0,-7113.223980949295,0,-0.0,0.0,0.0,0,0,-61081
t1694,68573.31006717718,0.0,-8013.362709705085,0,-0.0,0.0,0.0,0,0,-60851
t1695,68825.83149044946,0.0,-8308.884132977377,0,-0.0,0.0,0.0,0,0,-60808
t1696,69545.07811374123,0.0,-8980.130756269135,0,-0.0,0.0,0.0,0,0,-60856
t1697,68188.9399788441,0.0,-6866.992621372012,0,-0.0,0.0,0.0,0,0,-61613
t1698,65808.34330409297,0.0,-3410.395946620868,0,-0.0,0.0,0.0,0,0,-62689
t1699,62177.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62469
t1700,53345.198078302776,6626.749279169326,-0.0,0,-0.0,0.0,0.0,0,0,-60263
t1701,45006.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57122
t1702,40566.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-52682
t1703,34321.87888608466,8332.06847138743,-0.0,0,-0.0,0.0,0.0,0,0,-42945
t1704,31373.947357472083,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-31665
t1705,26826.738423473114,0.0,-5275.791066001025,0,-0.0,0.0,0.0,0,0,-21842
t1706,28279.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16746
t1707,26824.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-15291
t1708,30134.020447042654,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-18601
t1709,30774.165730315086,0.0,-6200.218372843001,0,-0.0,0.0,0.0,0,0,-24865
t1710,31342.947357472087,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-31634
t1711,35404.23873436474,3719.708623107341,-0.0,0,-0.0,0.0,0.0,0,0,-39415
t1712,37331.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-49447
t1713,46452.58450449517,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-59035
t1714,49413.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-61529
t1715,61010.894471215965,545.0528862561243,-0.0,0,-0.0,0.0,0.0,0,0,-61847
t1716,61856.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62148
t1717,68252.9409589218,0.0,-6408.9936014497,0,-0.0,0.0,0.0,0,0,-62135
t1718,70163.4836081479,0.0,-8364.53625067583,0,-0.0,0.0,0.0,0,0,-62090
t1719,70054.41542952944,1764.3025087566064,-10059.770580813965,0,-0.0,0.0,0.0,0,0,-62050
t1720,68006.16818181699,0.0,-6508.220824344896,0,-0.0,0.0,0.0,0,0,-61789
t1721,71351.28473707139,0.0,-9501.337379599288,0,-0.0,0.0,0.0,0,0,-62141
t1722,71341.3264241025,0.0,-8123.379066630403,0,-0.0,0.0,0.0,0,0,-63509
t1723,63131.41675087647,0.0,-66.4693934043753,0,-0.0,0.0,0.0,0,0,-63356
t1724,60903.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61195
t1725,46130.055658623045,11490.891698849056,-0.0,0,-0.0,0.0,0.0,0,0,-57912
t1726,41639.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-53755
t1727,37914.55452333841,7302.392834133674,-0.0,0,-0.0,0.0,0.0,0,0,-45508
t1728,33701.217303026664,0.0,-3427.269945554571,0,-0.0,0.0,0.0,0,0,-30565
t1729,33208.37895566866,0.0,-10009.431598196572,0,-0.0,0.0,0.0,0,0,-23490
t1730,33619.655083336664,0.0,-8156.707725864568,0,-0.0,0.0,0.0,0,0,-25754
t1731,33054.53049681666,0.0,-4191.5831393445715,0,-0.0,0.0,0.0,0,0,-29154
t1732,33329.76750995466,0.0,-6703.820152482565,0,-0.0,0.0,0.0,0,0,-26917
t1733,33183.76147673966,0.0,-3684.8141192675675,0,-0.0,0.0,0.0,0,0,-29790
t1734,34349.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-34641
t1735,42351.64426803566,2946.3030894364383,-0.0,0,-0.0,0.0,0.0,0,0,-45589
t1736,43917.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-56033
t1737,47383.66369778986,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-60663
t1738,52491.87082841928,9224.076529052816,-0.0,0,-0.0,0.0,0.0,0,0,-62007
t1739,62374.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62666
t1740,64423.33429880157,0.0,-1537.3869413294797,0,-0.0,0.0,0.0,0,0,-63177
t1741,67517.61879198198,0.0,-4291.671434509901,0,-0.0,0.0,0.0,0,0,-63517
t1742,69631.29817486263,0.0,-6255.350817390554,0,-0.0,0.0,0.0,0,0,-63667
t1743,72582.23979362912,0.0,-9090.29243615702,0,-0.0,0.0,0.0,0,0,-63783
t1744,70332.61332658306,0.0,-7152.665969110953,0,-0.0,0.0,0.0,0,0,-63471
t1745,71723.02153751017,0.0,-8450.074180038053,0,-0.0,0.0,0.0,0,0,-63564
t1746,69411.89977786435,0.0,-5298.952420392276,0,-0.0,0.0,0.0,0,0,-64404
t1747,64004.22730508259,0.0,-242.2799476105065,0,-0.0,0.0,0.0,0,0,-64053
t1748,61436.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61728
t1749,48906.19404089398,9093.753316578119,-0.0,0,-0.0,0.0,0.0,0,0,-58291
t1750,42244.95322943166,11510.994128040427,-0.0,0,-0.0,0.0,0.0,0,0,-54047
t1751,41758.696288042665,5199.251069429431,-0.0,0,-0.0,0.0,0.0,0,0,-47249
t1752,39452.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-39744
t1753,38100.57137457428,0.0,-6226.624017102211,0,-0.0,0.0,0.0,0,0,-32165
t1754,39048.377089593654,0.0,-9819.429732121567,0,-0.0,0.0,0.0,0,0,-29520
t1755,36826.59345965865,0.0,-10406.646102186569,0,-0.0,0.0,0.0,0,0,-26711
t1756,37458.01323626967,0.0,-4034.065878797567,0,-0.0,0.0,0.0,0,0,-33715
t1757,42226.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-42518
t1758,45507.0193756666,3484.9279818054983,-0.0,0,-0.0,0.0,0.0,0,0,-49283
t1759,45773.3254605733,7944.621896898801,-0.0,0,-0.0,0.0,0.0,0,0,-54009
t1760,45677.66369778987,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-58957
t1761,48321.663697789874,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-61601
t1762,57003.17166160044,4659.284720229742,-0.0,0,-0.0,0.0,0.0,0,0,-62608
t1763,63094.94735747207,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63386
t1764,67428.90868132348,0.0,-3669.9613238513834,0,-0.0,0.0,0.0,0,0,-64050
t1765,70890.19718382573,0.0,-6818.249826353637,0,-0.0,0.0,0.0,0,0,-64363
t1766,71800.07893022923,0.0,-7703.13157275713,0,-0.0,0.0,0.0,0,0,-64388
t1767,72237.74792795854,0.0,-8194.800570486434,0,-0.0,0.0,0.0,0,0,-64334
t1768,71762.46543613037,0.0,-8051.51807865828,0,-0.0,0.0,0.0,0,0,-64002
t1769,70990.24449018246,0.0,-7160.297132710377,0,-0.0,0.0,0.0,0,0,-64121
t1770,69402.23745039529,0.0,-5153.290092923209,0,-0.0,0.0,0.0,0,0,-64540
t1771,64021.92746728739,0.0,-196.98010981528932,0,-0.0,0.0,0.0,0,0,-64116
t1772,61414.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61706
t1773,49063.01518807518,9004.932169396916,-0.0,0,-0.0,0.0,0.0,0,0,-58359
t1774,42122.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-54238
t1775,41293.65091717566,6953.296440296432,-0.0,0,-0.0,0.0,0.0,0,0,-48538
t1776,41361.43535401466,1589.5120034574265,-0.0,0,-0.0,0.0,0.0,0,0,-43242
t1777,37320.271914994664,0.0,-187.32455752256556,0,-0.0,0.0,0.0,0,0,-37424
t1778,37024.600763552655,0.0,-5890.653406080568,0,-0.0,0.0,0.0,0,0,-31425
t1779,37648.64543444066,0.0,-9577.698076968569,0,-0.0,0.0,0.0,0,0,-28362
t1780,37969.907998102186,0.0,-10130.960640630099,0,-0.0,0.0,0.0,0,0,-28130
t1781,36571.77035336608,0.0,-3295.822995893991,0,-0.0,0.0,0.0,0,0,-33567
t1782,39832.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-40124
t1783,41355.39760133766,4262.549756134434,-0.0,0,-0.0,0.0,0.0,0,0,-45909
t1784,42023.618968388786,10937.328389083308,-0.0,0,-0.0,0.0,0.0,0,0,-53252
t1785,46973.66369778987,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-60253
t1786,54147.3376462127,7956.6097112594,-0.0,0,-0.0,0.0,0.0,0,0,-62395
t1787,62767.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63059
t1788,63234.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-63526
t1789,66246.5634952534,0.0,-2956.61613778132,0,-0.0,0.0,0.0,0,0,-63581
t1790,69208.96950775445,0.0,-6079.022150282353,0,-0.0,0.0,0.0,0,0,-63421
t1791,69249.50846511316,0.0,-6329.561107641073,0,-0.0,0.0,0.0,0,0,-63211
t1792,68077.17817812493,0.0,-5844.2308206528305,0,-0.0,0.0,0.0,0,0,-62524
t1793,67821.60973807091,0.0,-6097.662380598833,0,-0.0,0.0,0.0,0,0,-62015
t1794,63820.89190883256,0.0,-1820.944551360467,0,-0.0,0.0,0.0,0,0,-62291
t1795,61563.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61855
t1796,59733.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60025
t1797,45993.043030155524,10865.904327316553,-0.0,0,-0.0,0.0,0.0,0,0,-57150
t1798,41108.09074713666,11544.856610335435,-0.0,0,-0.0,0.0,0.0,0,0,-52944
t1799,42163.73765278866,2243.2097046834224,-0.0,0,-0.0,0.0,0.0,0,0,-44698
t1800,34522.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-34814
t1801,26832.68814137598,0.0,-418.74078390388877,0,-0.0,0.0,0.0,0,0,-26705
t1802,31664.124064376658,0.0,-11542.176706904569,0,-0.0,0.0,0.0,0,0,-20413
t1803,30266.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-18733
t1804,30883.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-19350
t1805,31125.59516202066,0.0,-8028.647804548569,0,-0.0,0.0,0.0,0,0,-23388
t1806,31576.46459052966,0.0,-3310.517233057568,0,-0.0,0.0,0.0,0,0,-28557
t1807,33614.28738680116,2947.659970670935,-0.0,0,-0.0,0.0,0.0,0,0,-36853
t1808,33658.660842260026,11471.286515212065,-0.0,0,-0.0,0.0,0.0,0,0,-45421
t1809,41832.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-53948
t1810,45290.87426790152,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-57406
t1811,56264.8061386883,1542.1412187837823,-0.0,0,-0.0,0.0,0.0,0,0,-58098
t1812,61119.910224015635,0.0,-2923.9628665435425,0,-0.0,0.0,0.0,0,0,-58487
t1813,64162.82799538619,0.0,-5744.880637914093,0,-0.0,0.0,0.0,0,0,-58709
t1814,65560.71681396531,0.0,-7114.769456493224,0,-0.0,0.0,0.0,0,0,-58737
t1815,65949.27843359706,0.0,-7522.331076124963,0,-0.0,0.0,0.0,0,0,-58718
t1816,66824.99872740485,0.0,-8727.051369932744,0,-0.0,0.0,0.0,0,0,-58389
t1817,65481.9581536982,0.0,-7503.010796226108,0,-0.0,0.0,0.0,0,0,-58270
t1818,63665.67125077224,0.0,-5037.723893300149,0,-0.0,0.0,0.0,0,0,-58919
t1819,58511.94735747207,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-58803
t1820,48373.99948857933,8514.947868892765,-0.0,0,-0.0,0.0,0.0,0,0,-57180
t1821,42609.874267901505,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-54725
t1822,38728.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-50844
t1823,35692.08935753166,5691.857999940426,-0.0,0,-0.0,0.0,0.0,0,0,-41675
t1824,29269.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-29561
t1825,24880.21258168266,0.0,-4115.265224210571,0,-0.0,0.0,0.0,0,0,-21056
t1826,25504.124620233637,0.0,-10102.177262761546,0,-0.0,0.0,0.0,0,0,-15693
t1827,24914.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-13381
t1828,26207.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-14674
t1829,25107.525865810658,2504.247290616001,-9319.825798954571,0,-0.0,0.0,0.0,0,0,-18583
t1830,25786.465865810656,0.0,-2721.5185083385686,0,-0.0,0.0,0.0,0,0,-23356
t1831,33060.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33352
t1832,35274.981714355075,10928.965643117008,-0.0,0,-0.0,0.0,0.0,0,0,-46495
t1833,40801.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-52917
t1834,42944.874267901505,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-55060
t1835,50802.03535767005,4972.911999802034,-0.0,0,-0.0,0.0,0.0,0,0,-56066
t1836,59501.669371487405,0.0,-3032.7220140153236,0,-0.0,0.0,0.0,0,0,-56760
t1837,63905.877404619336,0.0,-6993.9300471472325,0,-0.0,0.0,0.0,0,0,-57203
t1838,66604.1415855623,0.0,-9305.194228090206,0,-0.0,0.0,0.0,0,0,-57590
t1839,66897.88920141602,0.0,-9103.94184394393,0,-0.0,0.0,0.0,0,0,-58085
t1840,65403.08009464097,0.0,-7376.132737168875,0,-0.0,0.0,0.0,0,0,-58318
t1841,62884.98729745628,0.0,-4240.03993998418,0,-0.0,0.0,0.0,0,0,-58936
t1842,60531.20262573129,0.0,-419.25526825920406,0,-0.0,0.0,0.0,0,0,-60403
t1843,60247.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-60539
t1844,52331.28796702705,6140.659390445044,-0.0,0,-0.0,0.0,0.0,0,0,-58763
t1845,43852.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-55968
t1846,39513.87426790151,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-51629
t1847,36834.95868210866,4652.9886753634255,-0.0,0,-0.0,0.0,0.0,0,0,-41779
t1848,34614.24234237065,0.0,-4121.2949848985645,0,-0.0,0.0,0.0,0,0,-30784
t1849,33931.020447042654,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-22398
t1850,26200.70666872842,0.0,-7985.759311256328,0,-0.0,0.0,0.0,0,0,-18506
t1851,31998.02044704266,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-20465
t1852,34254.73386926966,0.0,-8155.786511797569,0,-0.0,0.0,0.0,0,0,-26390
t1853,33182.61658046566,0.0,-2944.669222993568,0,-0.0,0.0,0.0,0,0,-30529
t1854,33436.519854940656,0.0,-92.57249746856684,0,-0.0,0.0,0.0,0,0,-33635
t1855,40379.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-40671
t1856,41932.595061089356,8278.35229638273,-0.0,0,-0.0,0.0,0.0,0,0,-50502
t1857,46998.66369778986,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-60278
t1858,51759.87426790153,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-63875
t1859,63925.4947792142,375.45257825789486,-0.0,0,-0.0,0.0,0.0,0,0,-64592
t1860,64814.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-65106
t1861,66871.45524208118,0.0,-1860.507884609104,0,-0.0,0.0,0.0,0,0,-65302
t1862,68275.0158509994,0.0,-3228.0684935273252,0,-0.0,0.0,0.0,0,0,-65338
t1863,66785.60989580027,0.0,-1844.6625383281907,0,-0.0,0.0,0.0,0,0,-65232
t1864,67158.8729588286,0.0,-2694.925601356501,0,-0.0,0.0,0.0,0,0,-64755
t1865,67432.16067576448,0.0,-3069.2133182923803,0,-0.0,0.0,0.0,0,0,-64654
t1866,66285.00037866464,0.0,-1150.053021192547,0,-0.0,0.0,0.0,0,0,-65426
t1867,64542.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64834
t1868,61920.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-62212
t1869,51278.61563215204,7021.331725320053,-0.0,0,-0.0,0.0,0.0,0,0,-58591
t1870,41111.57742036699,11761.3699371051,-0.0,0,-0.0,0.0,0.0,0,0,-53164
t1871,41200.15381797998,372.7935394920996,-0.0,0,-0.0,0.0,0.0,0,0,-41864
t1872,31253.680406975658,0.0,-837.7330495035683,0,-0.0,0.0,0.0,0,0,-30707
t1873,31200.791137288656,0.0,-8879.84377981657,0,-0.0,0.0,0.0,0,0,-22612
t1874,29390.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-17857
t1875,28299.020447042658,0.0,-11824.073089570571,0,-0.0,0.0,0.0,0,0,-16766
t1876,29721.25583980498,0.0,-9792.30848233289,0,-0.0,0.0,0.0,0,0,-20220
t1877,30070.14457423366,0.0,-3790.197216761568,0,-0.0,0.0,0.0,0,0,-26571
t1878,33122.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-33414
t1879,40700.87564296966,644.0717145024328,-0.0,0,-0.0,0.0,0.0,0,0,-41636
t1880,41275.516116367784,10783.431241104303,-0.0,0,-0.0,0.0,0.0,0,0,-52350
t1881,47415.66369778988,11824.073089570571,-0.0,0,-0.0,0.0,0.0,0,0,-60695
t1882,56344.912252739356,6813.035104732737,-0.0,0,-0.0,0.0,0.0,0,0,-63449
t1883,63745.9473574721,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64037
t1884,67167.98389153613,0.0,-2900.03653406404,0,-0.0,0.0,0.0,0,0,-64559
t1885,70275.93227059905,0.0,-5753.984913126955,0,-0.0,0.0,0.0,0,0,-64813
t1886,70215.56166223226,0.0,-5610.614304760162,0,-0.0,0.0,0.0,0,0,-64896
t1887,71501.31681297718,0.0,-7062.3694555050915,0,-0.0,0.0,0.0,0,0,-64730
t1888,70086.76598758376,0.0,-6195.818630111658,0,-0.0,0.0,0.0,0,0,-64182
t1889,69205.06067816014,0.0,-5406.113320688035,0,-0.0,0.0,0.0,0,0,-64090
t1890,67188.58102850495,0.0,-2591.6336710328615,0,-0.0,0.0,0.0,0,0,-64888
t1891,64258.94735747209,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-64550
t1892,61649.947357472105,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-61941
t1893,54009.89060140238,3611.6198163727677,-0.0,0,-0.0,0.0,0.0,0,0,-58314
t1894,45198.8746328523,6730.862154508151,-0.0,0,-0.0,0.0,0.0,0,0,-53385
t1895,43286.529486873165,1448.207300487269,-0.0,0,-0.0,0.0,0.0,0,0,-46190
t1896,38949.94735747208,0.0,-0.0,0,-0.0,0.0,0.0,0,0,-39241
t1897,37915.29813486066,0.0,-3186.3507773885694,0,-0.0,0.0,0.0,0,0,-35020
t1898,37508.69444826299,0.0,-3425.747090790899,0,-0.0,0.0,0.0,0,0,-34374
t1899,38532.08194302899,0.0,-5586.134585556903,0,-0.0,0.0,0.0,0,0,-33237
