Line,1,2,Total
Sum,-1.1059365e6,-3.1855608e6,-4.291497e6
t1,0.0,-546.4653274380624,-546.4653274380624
t2,0.0,-603.9009123390398,-603.9009123390398
t3,0.0,-646.4824666621855,-646.4824666621855
t4,0.0,-363.73978370121574,-363.73978370121574
t5,0.0,0.0,0.0
t6,0.0,0.0,0.0
t7,0.0,0.0,0.0
t8,0.0,0.0,0.0
t9,0.0,-1054.1784110818596,-1054.1784110818596
t10,-589.8062873508183,-355.6544229940088,-945.460710344827
t11,-898.1752771129409,-566.5840904858245,-1464.7593675987655
t12,-709.4116662745442,-314.3011001010748,-1023.712766375619
t13,-721.9780082635548,-627.9623603091611,-1349.940368572716
t14,-667.8971511028155,-512.0364815904217,-1179.933632693237
t15,-362.026172943418,-306.40865015255173,-668.4348230959697
t16,-307.9078166407205,-601.0540919732802,-908.9619086140007
t17,0.0,-332.5751729846382,-332.5751729846382
t18,0.0,-311.6261987668485,-311.6261987668485
t19,0.0,-370.3735924497164,-370.3735924497164
t20,0.0,-421.0882734018928,-421.0882734018928
t21,0.0,-469.6114399561859,-469.6114399561859
t22,0.0,-537.9399806142723,-537.9399806142723
t23,69.37511488459958,-478.1367867799533,-408.76167189535374
t24,231.522586210839,-565.9295875886307,-334.40700137779174
t25,59.46392328061023,0.0,59.46392328061023
t26,0.0,0.0,0.0
t27,0.0,0.0,0.0
t28,58.09258704241982,0.0,58.09258704241982
t29,192.13335905934946,0.0,192.13335905934946
t30,0.0,0.0,0.0
t31,0.0,0.0,0.0
t32,0.0,0.0,0.0
t33,0.0,0.0,0.0
t34,-57.28076218975397,-123.75185027110535,-181.03261246085933
t35,-459.31429740601357,-346.85943057291223,-806.1737279789259
t36,-646.7135800858043,-446.19882010200485,-1092.9124001878092
t37,-320.720613301968,-381.69883991461285,-702.4194532165809
t38,-637.7428206334175,-324.67060716261443,-962.413427796032
t39,-60.23968551582018,-213.68714075276162,-273.9268262685818
t40,0.0,-3.848939423887532,-3.848939423887532
t41,-197.18986964411596,-418.25319088718464,-615.4430605313006
t42,0.0,-196.29727732384052,-196.29727732384052
t43,0.0,-210.16103919649572,-210.16103919649572
t44,0.0,-187.84261061814135,-187.84261061814135
t45,0.0,-283.7982611232207,-283.7982611232207
t46,0.0,-345.2953347432966,-345.2953347432966
t47,0.0,-463.1373106608658,-463.1373106608658
t48,363.79912899376166,-485.0686677162714,-121.26953872250976
t49,108.60381885607285,-556.3680144899265,-447.76419563385366
t50,0.0,0.0,0.0
t51,17.65893257561385,-181.0890153144964,-163.43008273888256
t52,0.0,-692.8796502648667,-692.8796502648667
t53,0.0,0.0,0.0
t54,278.87365872727446,-551.2712254227456,-272.39756669547114
t55,-101.22706797978438,-421.0882734018928,-522.3153413816772
t56,0.0,-316.119790651789,-316.119790651789
t57,0.0,-613.3345724525192,-613.3345724525192
t58,0.0,-155.99704855417284,-155.99704855417284
t59,-623.2081393546154,-410.8575162450863,-1034.0656555997016
t60,-881.3510676857153,-1018.3303852934363,-1899.6814529791516
t61,-351.8325909224114,-1377.517533694764,-1729.3501246171754
t62,-381.3229423307054,-371.5947526054153,-752.9176949361207
t63,-57.40111082016466,-1212.54459307975,-1269.9457038999146
t64,0.0,-330.75665301731317,-330.75665301731317
t65,-177.07955214956246,-362.9943639772013,-540.0739161267638
t66,0.0,0.0,0.0
t67,0.0,0.0,0.0
t68,0.0,0.0,0.0
t69,0.0,-45.24391707083056,-45.24391707083056
t70,0.0,-142.29025017941706,-142.29025017941706
t71,0.0,-272.01545055926215,-272.01545055926215
t72,0.0,-385.89635165607274,-385.89635165607274
t73,0.0,-457.1956984297279,-457.1956984297279
t74,0.0,-493.83564052174535,-493.83564052174535
t75,0.0,-512.6507459203488,-512.6507459203488
t76,0.0,-510.6702085099695,-510.6702085099695
t77,0.0,-477.9913412387108,-477.9913412387108
t78,0.0,-377.97420201455543,-377.97420201455543
t79,0.0,-195.76476025965857,-195.76476025965857
t80,0.0,-96.73788974069278,-96.73788974069278
t81,0.0,-781.186628140807,-781.186628140807
t82,0.0,-44.256452430154084,-44.256452430154084
t83,0.0,-960.9637112109303,-960.9637112109303
t84,-155.03210789381328,-1414.331820485071,-1569.363928378884
t85,0.0,-1533.6991054567486,-1533.6991054567486
t86,0.0,-1501.9254885807652,-1501.9254885807652
t87,0.0,-1003.177628416863,-1003.177628416863
t88,0.0,-863.5971599449448,-863.5971599449448
t89,0.0,-50.36419331649522,-50.36419331649522
t90,0.0,0.0,0.0
t91,0.0,0.0,0.0
t92,0.0,-7.6137062736235555,-7.6137062736235555
t93,0.0,-72.97144081614098,-72.97144081614098
t94,0.0,-178.9301922714343,-178.9301922714343
t95,0.0,-314.5970048824173,-314.5970048824173
t96,0.0,-440.3611304415038,-440.3611304415038
t97,29.988904027453042,-521.5631642670558,-491.5742602396027
t98,71.38749690717614,-563.1544498850213,-491.7669529778452
t99,25.102710387933975,-585.9306301043835,-560.8279197164495
t100,17.053182297629643,-588.9014362199523,-571.8482539223227
t101,77.42464297490237,-561.1739124746422,-483.7492694997398
t102,0.0,-468.0886541868142,-468.0886541868142
t103,0.0,-291.8208246630553,-291.8208246630553
t104,0.0,-188.83287932333087,-188.83287932333087
t105,0.0,-356.7973600388457,-356.7973600388457
t106,0.0,-687.5749121370077,-687.5749121370077
t107,0.0,-927.3319802947786,-927.3319802947786
t108,-69.31941375130756,-1032.5749394995944,-1101.894353250902
t109,0.0,-1252.3664421519038,-1252.3664421519038
t110,0.0,-1360.4413494833502,-1360.4413494833502
t111,0.0,-1261.4891325368962,-1261.4891325368962
t112,0.0,-1053.9139314963904,-1053.9139314963904
t113,0.0,-271.0422138951455,-271.0422138951455
t114,0.0,-32.37042390336512,-32.37042390336512
t115,0.0,-37.3217674293133,-37.3217674293133
t116,0.0,-75.94224693171007,-75.94224693171007
t117,0.0,-136.3486379482791,-136.3486379482791
t118,0.0,-235.37550846724469,-235.37550846724469
t119,0.0,-370.0520523730382,-370.0520523730382
t120,0.0,-485.91349088022804,-485.91349088022804
t121,76.41845196361486,-476.15624936956414,-399.73779740594927
t122,0.0,-516.7572662823403,-516.7572662823403
t123,0.0,-537.5529090913226,-537.5529090913226
t124,0.0,-542.5042526172708,-542.5042526172708
t125,0.0,-172.72553904126917,-172.72553904126917
t126,0.0,-510.6702085099695,-510.6702085099695
t127,0.0,-337.37318510177937,-337.37318510177937
t128,0.0,-233.3949710568654,-233.3949710568654
t129,-301.8409161418528,-422.1040896775382,-723.945005819391
t130,0.0,-698.5179342266744,-698.5179342266744
t131,-57.0262370911494,-807.0753604171236,-864.101597508273
t132,-380.197663392571,-1124.0663814907655,-1504.2640448833365
t133,-350.55565605159165,0.0,-350.55565605159165
t134,0.0,-176.4640453939591,-176.4640453939591
t135,0.0,0.0,0.0
t136,0.0,-737.9375660020135,-737.9375660020135
t137,0.0,-219.25588775211048,-219.25588775211048
t138,0.0,-138.3291753586584,-138.3291753586584
t139,0.0,-197.64488377172057,-197.64488377172057
t140,0.0,-266.60635539230617,-266.60635539230617
t141,0.0,-325.03220899849606,-325.03220899849606
t142,0.0,-401.2828992980996,-401.2828992980996
t143,0.0,-447.29301137783153,-447.29301137783153
t144,92.51750814422088,-467.24383102285697,-374.7263228786361
t145,46.31133920760355,-550.426402258788,-504.11506305118445
t146,343.4252042420494,-509.970830887264,-166.5456266452146
t147,0.0,-707.7336808427112,-707.7336808427112
t148,1162.6615665455263,-631.62843608434,531.0331304611863
t149,0.0,-621.7257490324434,-621.7257490324434
t150,0.0,-584.0955382352365,-584.0955382352365
t151,0.0,-373.5766665656124,-373.5766665656124
t152,118.60231032635049,-536.8722427762849,-418.2699324499344
t153,0.0,0.0,0.0
t154,-246.81018180748083,0.0,-246.81018180748083
t155,-380.4543761455863,0.0,-380.4543761455863
t156,-773.3732921230485,-297.8469209940945,-1071.220213117143
t157,-763.998762735636,-438.5047726736112,-1202.5035354092472
t158,-843.1964384452331,-271.1223649010878,-1114.318803346321
t159,-961.776741708168,-39.556210581328635,-1001.3329522894966
t160,0.0,0.0,0.0
t161,-209.8090520176301,-290.97600149909783,-500.78505351672794
t162,-102.0905484222321,-346.8181205126686,-448.9086689349007
t163,0.0,-303.7040491253312,-303.7040491253312
t164,0.0,-407.2245115292376,-407.2245115292376
t165,0.0,-433.53981259435653,-433.53981259435653
t166,0.0,-511.2027255741516,-511.2027255741516
t167,118.2512073721469,-531.4658513189526,-413.21464394680567
t168,0.0,-532.6015655653744,-532.6015655653744
t169,161.0892154206871,-247.93796667597735,-86.84875125529024
t170,70.5320244047769,0.0,70.5320244047769
t171,260.9088111690334,0.0,260.9088111690334
t172,344.40390830273503,0.0,344.40390830273503
t173,0.0,0.0,0.0
t174,0.0,0.0,0.0
t175,0.0,0.0,0.0
t176,0.0,0.0,0.0
t177,0.0,0.0,0.0
t178,0.0,-95.98691449272097,-95.98691449272097
